period,day_type,hour,station_code,tap_in_vol,tap_out_vol,code,code2,code3,interchange,NS,SW,CC,EW,NE,BP,CE,DT,PW,TE,PE,CG,SE,name
2022-03,weekend,7,BP7,206,105,BP7,,,False,,,,,,7.0,,,,,,,,Petir
2022-03,weekday,7,BP7,4728,1671,BP7,,,False,,,,,,7.0,,,,,,,,Petir
2022-03,weekend,20,BP11,369,1026,BP11,,,False,,,,,,11.0,,,,,,,,Segar
2022-03,weekday,20,BP11,1018,3987,BP11,,,False,,,,,,11.0,,,,,,,,Segar
2022-03,weekday,11,NS22,19577,56301,NS22,,,False,22.0,,,,,,,,,,,,,Orchard
2022-03,weekend,11,NS22,14279,30916,NS22,,,False,22.0,,,,,,,,,,,,,Orchard
2022-03,weekday,7,NE7/DT12,17242,23156,NE7,DT12,,True,,,,,7.0,,,12.0,,,,,,Little India
2022-03,weekend,7,NE7/DT12,3633,4328,NE7,DT12,,True,,,,,7.0,,,12.0,,,,,,Little India
2022-03,weekend,18,CC3,3247,2167,CC3,,,False,,,3.0,,,,,,,,,,,Esplanade
2022-03,weekday,18,CC3,10469,5361,CC3,,,False,,,3.0,,,,,,,,,,,Esplanade
2022-03,weekday,14,NS5,20740,18810,NS5,,,False,5.0,,,,,,,,,,,,,Yew Tee
2022-03,weekend,14,NS5,8000,8001,NS5,,,False,5.0,,,,,,,,,,,,,Yew Tee
2022-03,weekday,16,DT7,6323,3642,DT7,,,False,,,,,,,,7.0,,,,,,Sixth Avenue
2022-03,weekend,16,DT7,1022,1067,DT7,,,False,,,,,,,,7.0,,,,,,Sixth Avenue
2022-03,weekday,8,CC3,1083,7674,CC3,,,False,,,3.0,,,,,,,,,,,Esplanade
2022-03,weekend,8,CC3,259,1534,CC3,,,False,,,3.0,,,,,,,,,,,Esplanade
2022-03,weekday,22,CC7,2400,3962,CC7,,,False,,,7.0,,,,,,,,,,,Mountbatten
2022-03,weekend,22,CC7,748,1442,CC7,,,False,,,7.0,,,,,,,,,,,Mountbatten
2022-03,weekend,10,PW4,1396,1303,PW4,,,False,,,,,,,,,4.0,,,,,Samudera
2022-03,weekday,10,PW4,3074,2258,PW4,,,False,,,,,,,,,4.0,,,,,Samudera
2022-03,weekday,18,BP13,1344,3355,BP13,,,False,,,,,,13.0,,,,,,,,Senja
2022-03,weekend,18,BP13,373,297,BP13,,,False,,,,,,13.0,,,,,,,,Senja
2022-03,weekend,7,BP9,662,396,BP9,,,False,,,,,,9.0,,,,,,,,Bangkit
2022-03,weekday,7,BP9,5704,6072,BP9,,,False,,,,,,9.0,,,,,,,,Bangkit
2022-03,weekday,16,CC26,4359,1883,CC26,,,False,,,26.0,,,,,,,,,,,Pasir Panjang
2022-03,weekend,16,CC26,869,572,CC26,,,False,,,26.0,,,,,,,,,,,Pasir Panjang
2022-03,weekend,22,EW10,1861,3299,EW10,,,False,,,,10.0,,,,,,,,,,Kallang
2022-03,weekday,22,EW10,3438,9094,EW10,,,False,,,,10.0,,,,,,,,,,Kallang
2022-03,weekend,23,EW4,399,1795,EW4,,,False,,,,4.0,,,,,,,,,,Tanah Merah
2022-03,weekday,23,EW4,971,4888,EW4,,,False,,,,4.0,,,,,,,,,,Tanah Merah
2022-03,weekday,14,EW20,10476,8111,EW20,,,False,,,,20.0,,,,,,,,,,Commonwealth
2022-03,weekend,14,EW20,3592,3394,EW20,,,False,,,,20.0,,,,,,,,,,Commonwealth
2022-03,weekend,14,EW26,7919,7197,EW26,,,False,,,,26.0,,,,,,,,,,Lakeside
2022-03,weekday,14,EW26,18382,15465,EW26,,,False,,,,26.0,,,,,,,,,,Lakeside
2022-03,weekday,6,NS20,5068,29369,NS20,,,False,20.0,,,,,,,,,,,,,Novena
2022-03,weekend,6,NS20,806,5714,NS20,,,False,20.0,,,,,,,,,,,,,Novena
2022-03,weekend,6,DT29,1569,258,DT29,,,False,,,,,,,,29.0,,,,,,Bedok North
2022-03,weekday,6,DT29,12284,1534,DT29,,,False,,,,,,,,29.0,,,,,,Bedok North
2022-03,weekend,6,CC21,595,500,CC21,,,False,,,21.0,,,,,,,,,,,Holland Village
2022-03,weekday,6,CC21,4503,2632,CC21,,,False,,,21.0,,,,,,,,,,,Holland Village
2022-03,weekday,24,NE14,128,1952,NE14,,,False,,,,,14.0,,,,,,,,,Hougang
2022-03,weekend,24,NE14,57,758,NE14,,,False,,,,,14.0,,,,,,,,,Hougang
2022-03,weekday,5,CE1/DT16,579,0,CE1,DT16,,True,,,,,,,1.0,16.0,,,,,,Bayfront
2022-03,weekend,5,CE1/DT16,124,0,CE1,DT16,,True,,,,,,,1.0,16.0,,,,,,Bayfront
2022-03,weekday,8,DT2,3479,3730,DT2,,,False,,,,,,,,2.0,,,,,,Cashew
2022-03,weekend,8,DT2,797,239,DT2,,,False,,,,,,,,2.0,,,,,,Cashew
2022-03,weekday,24,CC28,11,94,CC28,,,False,,,28.0,,,,,,,,,,,Telok Blangah
2022-03,weekend,24,CC28,11,43,CC28,,,False,,,28.0,,,,,,,,,,,Telok Blangah
2022-03,weekend,15,DT29,1558,1686,DT29,,,False,,,,,,,,29.0,,,,,,Bedok North
2022-03,weekday,15,DT29,3699,4873,DT29,,,False,,,,,,,,29.0,,,,,,Bedok North
2022-03,weekday,9,EW31,863,3452,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent
2022-03,weekend,9,EW31,472,571,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent
2022-03,weekend,14,PW4,1839,1853,PW4,,,False,,,,,,,,,4.0,,,,,Samudera
2022-03,weekday,14,PW4,3168,4611,PW4,,,False,,,,,,,,,4.0,,,,,Samudera
2022-03,weekday,12,EW7,10086,9344,EW7,,,False,,,,7.0,,,,,,,,,,Eunos
2022-03,weekend,12,EW7,5289,4303,EW7,,,False,,,,7.0,,,,,,,,,,Eunos
2022-03,weekday,9,CC12,4421,2179,CC12,,,False,,,12.0,,,,,,,,,,,Bartley
2022-03,weekend,9,CC12,1428,831,CC12,,,False,,,12.0,,,,,,,,,,,Bartley
2022-03,weekday,6,NS19,30432,17350,NS19,,,False,19.0,,,,,,,,,,,,,Toa Payoh
2022-03,weekend,6,NS19,4786,2598,NS19,,,False,19.0,,,,,,,,,,,,,Toa Payoh
2022-03,weekend,11,NS18,4903,2685,NS18,,,False,18.0,,,,,,,,,,,,,Braddell
2022-03,weekday,11,NS18,11338,6414,NS18,,,False,18.0,,,,,,,,,,,,,Braddell
2022-03,weekday,14,NS23,18993,23373,NS23,,,False,23.0,,,,,,,,,,,,,Somerset
2022-03,weekend,14,NS23,9353,12965,NS23,,,False,23.0,,,,,,,,,,,,,Somerset
2022-03,weekday,21,DT31,2570,7439,DT31,,,False,,,,,,,,31.0,,,,,,Tampines West
2022-03,weekend,21,DT31,851,2436,DT31,,,False,,,,,,,,31.0,,,,,,Tampines West
2022-03,weekday,19,PW1,996,827,PW1,,,False,,,,,,,,,1.0,,,,,Sam Kee
2022-03,weekend,19,PW1,416,203,PW1,,,False,,,,,,,,,1.0,,,,,Sam Kee
2022-03,weekend,10,EW5,11233,7062,EW5,,,False,,,,5.0,,,,,,,,,,Bedok
2022-03,weekday,10,EW5,26074,16278,EW5,,,False,,,,5.0,,,,,,,,,,Bedok
2022-03,weekend,23,DT10,133,466,DT10,,,False,,,,,,,,10.0,,,,,,Stevens
2022-03,weekday,23,DT10,343,1315,DT10,,,False,,,,,,,,10.0,,,,,,Stevens
2022-03,weekend,11,NS28,364,1405,NS28,,,False,28.0,,,,,,,,,,,,,Marina South Pier
2022-03,weekday,11,NS28,686,1112,NS28,,,False,28.0,,,,,,,,,,,,,Marina South Pier
2022-03,weekday,14,CG2,5669,8293,CG2,,,False,,,,,,,,,,,,2.0,,Changi Airport
2022-03,weekend,14,CG2,3220,5339,CG2,,,False,,,,,,,,,,,,2.0,,Changi Airport
2022-03,weekday,24,PE7,5,274,PE7,,,False,,,,,,,,,,,7.0,,,Damai
2022-03,weekend,24,PE7,8,123,PE7,,,False,,,,,,,,,,,7.0,,,Damai
2022-03,weekend,9,NS9/TE2,12491,9629,NS9,TE2,,True,9.0,,,,,,,,,2.0,,,,Woodlands
2022-03,weekday,9,NS9/TE2,36087,26529,NS9,TE2,,True,9.0,,,,,,,,,2.0,,,,Woodlands
2022-03,weekday,22,DT21,6155,1053,DT21,,,False,,,,,,,,21.0,,,,,,Bencoolen
2022-03,weekend,22,DT21,1610,405,DT21,,,False,,,,,,,,21.0,,,,,,Bencoolen
2022-03,weekday,19,EW11,15269,18197,EW11,,,False,,,,11.0,,,,,,,,,,Lavender
2022-03,weekend,19,EW11,4913,4559,EW11,,,False,,,,11.0,,,,,,,,,,Lavender
2022-03,weekend,22,DT31,694,2375,DT31,,,False,,,,,,,,31.0,,,,,,Tampines West
2022-03,weekday,22,DT31,2069,6543,DT31,,,False,,,,,,,,31.0,,,,,,Tampines West
2022-03,weekend,17,PE2,1631,1822,PE2,,,False,,,,,,,,,,,2.0,,,Meridian
2022-03,weekday,17,PE2,4818,6900,PE2,,,False,,,,,,,,,,,2.0,,,Meridian
2022-03,weekday,22,BP2,423,2440,BP2,,,False,,,,,,2.0,,,,,,,,South View
2022-03,weekend,22,BP2,189,941,BP2,,,False,,,,,,2.0,,,,,,,,South View
2022-03,weekday,24,TE8,1,0,TE8,,,False,,,,,,,,,,8.0,,,,Upper Thomson
2022-03,weekend,24,TE8,0,1,TE8,,,False,,,,,,,,,,8.0,,,,Upper Thomson
2022-03,weekend,11,NS16,14376,11056,NS16,,,False,16.0,,,,,,,,,,,,,Ang Mo Kio
2022-03,weekday,11,NS16,30489,22356,NS16,,,False,16.0,,,,,,,,,,,,,Ang Mo Kio
2022-03,weekday,6,CC23,472,11119,CC23,,,False,,,23.0,,,,,,,,,,,one-north
2022-03,weekend,6,CC23,79,1066,CC23,,,False,,,23.0,,,,,,,,,,,one-north
2022-03,weekend,14,SE2,1703,1605,SE2,,,False,,,,,,,,,,,,,2.0,Rumbia
2022-03,weekday,14,SE2,3508,4770,SE2,,,False,,,,,,,,,,,,,2.0,Rumbia
2022-03,weekend,23,NS18,481,2667,NS18,,,False,18.0,,,,,,,,,,,,,Braddell
2022-03,weekday,23,NS18,1221,7004,NS18,,,False,18.0,,,,,,,,,,,,,Braddell
2022-03,weekday,15,EW14/NS26,23932,13164,EW14,NS26,,True,26.0,,,14.0,,,,,,,,,,Raffles Place
2022-03,weekend,15,EW14/NS26,5009,3860,EW14,NS26,,True,26.0,,,14.0,,,,,,,,,,Raffles Place
2022-03,weekend,7,PW4,870,373,PW4,,,False,,,,,,,,,4.0,,,,,Samudera
2022-03,weekday,7,PW4,8019,1942,PW4,,,False,,,,,,,,,4.0,,,,,Samudera
2022-03,weekday,9,BP12,2470,1307,BP12,,,False,,,,,,12.0,,,,,,,,Jelapang
2022-03,weekend,9,BP12,877,469,BP12,,,False,,,,,,12.0,,,,,,,,Jelapang
2022-03,weekday,15,EW15,18439,12066,EW15,,,False,,,,15.0,,,,,,,,,,Tanjong Pagar
2022-03,weekend,15,EW15,6128,4387,EW15,,,False,,,,15.0,,,,,,,,,,Tanjong Pagar
2022-03,weekend,23,DT2,30,206,DT2,,,False,,,,,,,,2.0,,,,,,Cashew
2022-03,weekday,23,DT2,49,627,DT2,,,False,,,,,,,,2.0,,,,,,Cashew
2022-03,weekend,16,BP3,1192,1316,BP3,,,False,,,,,,3.0,,,,,,,,Keat Hong
2022-03,weekday,16,BP3,2861,4053,BP3,,,False,,,,,,3.0,,,,,,,,Keat Hong
2022-03,weekday,15,SW8,1977,2206,SW8,,,False,,8.0,,,,,,,,,,,,Renjong
2022-03,weekend,15,SW8,632,514,SW8,,,False,,8.0,,,,,,,,,,,,Renjong
2022-03,weekend,17,DT10,1260,1051,DT10,,,False,,,,,,,,10.0,,,,,,Stevens
2022-03,weekday,17,DT10,7527,4071,DT10,,,False,,,,,,,,10.0,,,,,,Stevens
2022-03,weekday,22,PW5,411,2203,PW5,,,False,,,,,,,,,5.0,,,,,Nibong
2022-03,weekend,22,PW5,165,1241,PW5,,,False,,,,,,,,,5.0,,,,,Nibong
2022-03,weekend,6,NE15,2713,446,NE15,,,False,,,,,15.0,,,,,,,,,Buangkok
2022-03,weekday,6,NE15,25536,3712,NE15,,,False,,,,,15.0,,,,,,,,,Buangkok
2022-03,weekday,21,NE16/STC,19768,34709,NE16,STC,,True,,,,,16.0,,,,,,,,0.0,Sengkang
2022-03,weekend,21,NE16/STC,6878,11682,NE16,STC,,True,,,,,16.0,,,,,,,,0.0,Sengkang
2022-03,weekend,6,EW23,5355,5423,EW23,,,False,,,,23.0,,,,,,,,,,Clementi
2022-03,weekday,6,EW23,40907,40390,EW23,,,False,,,,23.0,,,,,,,,,,Clementi
2022-03,weekday,11,DT6,4138,3409,DT6,,,False,,,,,,,,6.0,,,,,,King Albert Park
2022-03,weekend,11,DT6,1855,1194,DT6,,,False,,,,,,,,6.0,,,,,,King Albert Park
2022-03,weekend,19,BP6/DT1,7810,12594,BP6,DT1,,True,,,,,,6.0,,1.0,,,,,,Bukit Panjang
2022-03,weekday,19,BP6/DT1,29678,57319,BP6,DT1,,True,,,,,,6.0,,1.0,,,,,,Bukit Panjang
2022-03,weekday,14,BP2,1811,2325,BP2,,,False,,,,,,2.0,,,,,,,,South View
2022-03,weekend,14,BP2,916,788,BP2,,,False,,,,,,2.0,,,,,,,,South View
2022-03,weekend,24,CC7,21,113,CC7,,,False,,,7.0,,,,,,,,,,,Mountbatten
2022-03,weekday,24,CC7,45,331,CC7,,,False,,,7.0,,,,,,,,,,,Mountbatten
2022-03,weekend,18,NS22,29709,15932,NS22,,,False,22.0,,,,,,,,,,,,,Orchard
2022-03,weekday,18,NS22,82077,49468,NS22,,,False,22.0,,,,,,,,,,,,,Orchard
2022-03,weekday,19,EW30,11215,1724,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle
2022-03,weekend,19,EW30,1613,861,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle
2022-03,weekend,17,NS22,31346,21492,NS22,,,False,22.0,,,,,,,,,,,,,Orchard
2022-03,weekday,17,NS22,72759,38425,NS22,,,False,22.0,,,,,,,,,,,,,Orchard
2022-03,weekday,23,NS9/TE2,5905,17833,NS9,TE2,,True,9.0,,,,,,,,,2.0,,,,Woodlands
2022-03,weekend,23,NS9/TE2,2272,6903,NS9,TE2,,True,9.0,,,,,,,,,2.0,,,,Woodlands
2022-03,weekday,9,NS7,3946,5305,NS7,,,False,7.0,,,,,,,,,,,,,Kranji
2022-03,weekend,9,NS7,1806,1509,NS7,,,False,7.0,,,,,,,,,,,,,Kranji
2022-03,weekday,23,CC4/DT15,4914,377,CC4,DT15,,True,,,4.0,,,,,15.0,,,,,,Promenade
2022-03,weekend,23,CC4/DT15,2209,167,CC4,DT15,,True,,,4.0,,,,,15.0,,,,,,Promenade
2022-03,weekday,16,TE8,3958,3869,TE8,,,False,,,,,,,,,,8.0,,,,Upper Thomson
2022-03,weekend,16,TE8,2153,1679,TE8,,,False,,,,,,,,,,8.0,,,,Upper Thomson
2022-03,weekday,10,EW31,1009,1077,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent
2022-03,weekend,10,EW31,498,212,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent
2022-03,weekday,9,NS12,13989,6698,NS12,,,False,12.0,,,,,,,,,,,,,
2022-03,weekend,9,NS12,4859,2493,NS12,,,False,12.0,,,,,,,,,,,,,
2022-03,weekday,19,PE1,2018,5892,PE1,,,False,,,,,,,,,,,1.0,,,Cove
2022-03,weekend,19,PE1,641,1363,PE1,,,False,,,,,,,,,,,1.0,,,Cove
2022-03,weekend,20,DT23,568,390,DT23,,,False,,,,,,,,23.0,,,,,,Bendemeer
2022-03,weekday,20,DT23,2501,1595,DT23,,,False,,,,,,,,23.0,,,,,,Bendemeer
2022-03,weekend,20,PW6,143,449,PW6,,,False,,,,,,,,,6.0,,,,,Sumang
2022-03,weekday,20,PW6,457,1463,PW6,,,False,,,,,,,,,6.0,,,,,Sumang
2022-03,weekday,8,NE13,29938,21103,NE13,,,False,,,,,13.0,,,,,,,,,Kovan
2022-03,weekend,8,NE13,5665,6365,NE13,,,False,,,,,13.0,,,,,,,,,Kovan
2022-03,weekday,13,BP13,1358,1148,BP13,,,False,,,,,,13.0,,,,,,,,Senja
2022-03,weekend,13,BP13,423,285,BP13,,,False,,,,,,13.0,,,,,,,,Senja
2022-03,weekend,11,CC28,1242,808,CC28,,,False,,,28.0,,,,,,,,,,,Telok Blangah
2022-03,weekday,11,CC28,2712,1501,CC28,,,False,,,28.0,,,,,,,,,,,Telok Blangah
2022-03,weekday,14,EW8/CC9,32460,31857,EW8,CC9,,True,,,9.0,8.0,,,,,,,,,,Paya Lebar
2022-03,weekend,14,EW8/CC9,17418,17370,EW8,CC9,,True,,,9.0,8.0,,,,,,,,,,Paya Lebar
2022-03,weekend,6,SE3,523,44,SE3,,,False,,,,,,,,,,,,,3.0,Bakau
2022-03,weekday,6,SE3,5571,838,SE3,,,False,,,,,,,,,,,,,3.0,Bakau
2022-03,weekday,15,BP2,1554,2316,BP2,,,False,,,,,,2.0,,,,,,,,South View
2022-03,weekend,15,BP2,834,849,BP2,,,False,,,,,,2.0,,,,,,,,South View
2022-03,weekend,15,DT31,1728,2014,DT31,,,False,,,,,,,,31.0,,,,,,Tampines West
2022-03,weekday,15,DT31,4793,5553,DT31,,,False,,,,,,,,31.0,,,,,,Tampines West
2022-03,weekday,17,PE6,7107,8027,PE6,,,False,,,,,,,,,,,6.0,,,Oasis
2022-03,weekend,17,PE6,2192,2373,PE6,,,False,,,,,,,,,,,6.0,,,Oasis
2022-03,weekend,20,DT8,333,672,DT8,,,False,,,,,,,,8.0,,,,,,Tan Kah Kee
2022-03,weekday,20,DT8,1830,1563,DT8,,,False,,,,,,,,8.0,,,,,,Tan Kah Kee
2022-03,weekday,16,TE4,2388,1512,TE4,,,False,,,,,,,,,,4.0,,,,Springleaf
2022-03,weekend,16,TE4,688,630,TE4,,,False,,,,,,,,,,4.0,,,,Springleaf
2022-03,weekday,19,SW6,1744,6036,SW6,,,False,,6.0,,,,,,,,,,,,Layar
2022-03,weekend,19,SW6,619,1287,SW6,,,False,,6.0,,,,,,,,,,,,Layar
2022-03,weekday,20,NS19,20676,31363,NS19,,,False,19.0,,,,,,,,,,,,,Toa Payoh
2022-03,weekend,20,NS19,6710,10224,NS19,,,False,19.0,,,,,,,,,,,,,Toa Payoh
2022-03,weekend,15,DT28,2234,1892,DT28,,,False,,,,,,,,28.0,,,,,,Kaki Bukit
2022-03,weekday,15,DT28,5717,5241,DT28,,,False,,,,,,,,28.0,,,,,,Kaki Bukit
2022-03,weekend,10,NS5,10229,4872,NS5,,,False,5.0,,,,,,,,,,,,,Yew Tee
2022-03,weekday,10,NS5,21092,10808,NS5,,,False,5.0,,,,,,,,,,,,,Yew Tee
2022-03,weekend,20,TE6,736,1699,TE6,,,False,,,,,,,,,,6.0,,,,Mayflower
2022-03,weekday,20,TE6,1676,5069,TE6,,,False,,,,,,,,,,6.0,,,,Mayflower
2022-03,weekend,12,DT18,1225,1749,DT18,,,False,,,,,,,,18.0,,,,,,Telok Ayer
2022-03,weekday,12,DT18,7342,8747,DT18,,,False,,,,,,,,18.0,,,,,,Telok Ayer
2022-03,weekend,5,SW3,220,0,SW3,,,False,,3.0,,,,,,,,,,,,Kupang
2022-03,weekday,5,SW3,1518,70,SW3,,,False,,3.0,,,,,,,,,,,,Kupang
2022-03,weekend,8,PW4,1068,852,PW4,,,False,,,,,,,,,4.0,,,,,Samudera
2022-03,weekday,8,PW4,5025,2794,PW4,,,False,,,,,,,,,4.0,,,,,Samudera
2022-03,weekend,10,CC14,2194,1104,CC14,,,False,,,14.0,,,,,,,,,,,Lorong Chuan
2022-03,weekday,10,CC14,4444,2141,CC14,,,False,,,14.0,,,,,,,,,,,Lorong Chuan
2022-03,weekend,9,NE16/STC,13001,6958,NE16,STC,,True,,,,,16.0,,,,,,,,0.0,Sengkang
2022-03,weekday,9,NE16/STC,40224,17648,NE16,STC,,True,,,,,16.0,,,,,,,,0.0,Sengkang
2022-03,weekday,15,PW5,1877,2104,PW5,,,False,,,,,,,,,5.0,,,,,Nibong
2022-03,weekend,15,PW5,736,857,PW5,,,False,,,,,,,,,5.0,,,,,Nibong
2022-03,weekday,7,EW28,84771,31451,EW28,,,False,,,,28.0,,,,,,,,,,Pioneer
2022-03,weekend,7,EW28,10993,4643,EW28,,,False,,,,28.0,,,,,,,,,,Pioneer
2022-03,weekday,6,EW18,17223,11385,EW18,,,False,,,,18.0,,,,,,,,,,Redhill
2022-03,weekend,6,EW18,2099,1606,EW18,,,False,,,,18.0,,,,,,,,,,Redhill
2022-03,weekend,12,DT10,1421,776,DT10,,,False,,,,,,,,10.0,,,,,,Stevens
2022-03,weekday,12,DT10,3277,2114,DT10,,,False,,,,,,,,10.0,,,,,,Stevens
2022-03,weekday,18,PW1,1748,928,PW1,,,False,,,,,,,,,1.0,,,,,Sam Kee
2022-03,weekend,18,PW1,625,307,PW1,,,False,,,,,,,,,1.0,,,,,Sam Kee
2022-03,weekend,9,BP3,1491,542,BP3,,,False,,,,,,3.0,,,,,,,,Keat Hong
2022-03,weekday,9,BP3,4196,1598,BP3,,,False,,,,,,3.0,,,,,,,,Keat Hong
2022-03,weekday,16,NS8,14719,16087,NS8,,,False,8.0,,,,,,,,,,,,,Marsiling
2022-03,weekend,16,NS8,5214,4958,NS8,,,False,8.0,,,,,,,,,,,,,Marsiling
2022-03,weekend,16,CC8,2199,2108,CC8,,,False,,,8.0,,,,,,,,,,,Dakota
2022-03,weekday,16,CC8,8484,5380,CC8,,,False,,,8.0,,,,,,,,,,,Dakota
2022-03,weekday,20,PE7,1398,4317,PE7,,,False,,,,,,,,,,,7.0,,,Damai
2022-03,weekend,20,PE7,491,1523,PE7,,,False,,,,,,,,,,,7.0,,,Damai
2022-03,weekday,14,EW6,6336,7963,EW6,,,False,,,,6.0,,,,,,,,,,Kembangan
2022-03,weekend,14,EW6,2826,3102,EW6,,,False,,,,6.0,,,,,,,,,,Kembangan
2022-03,weekend,17,DT29,1823,2128,DT29,,,False,,,,,,,,29.0,,,,,,Bedok North
2022-03,weekday,17,DT29,6826,10343,DT29,,,False,,,,,,,,29.0,,,,,,Bedok North
2022-03,weekday,14,BP8,1372,1301,BP8,,,False,,,,,,8.0,,,,,,,,Pending
2022-03,weekend,14,BP8,533,448,BP8,,,False,,,,,,8.0,,,,,,,,Pending
2022-03,weekday,7,DT8,4453,28037,DT8,,,False,,,,,,,,8.0,,,,,,Tan Kah Kee
2022-03,weekend,7,DT8,380,732,DT8,,,False,,,,,,,,8.0,,,,,,Tan Kah Kee
2022-03,weekend,22,DT20,1800,488,DT20,,,False,,,,,,,,20.0,,,,,,Fort Canning
2022-03,weekday,22,DT20,5117,1413,DT20,,,False,,,,,,,,20.0,,,,,,Fort Canning
2022-03,weekday,12,CC16,6122,3926,CC16,,,False,,,16.0,,,,,,,,,,,Marymount
2022-03,weekend,12,CC16,2656,1454,CC16,,,False,,,16.0,,,,,,,,,,,Marymount
2022-03,weekend,18,PE4,651,926,PE4,,,False,,,,,,,,,,,4.0,,,Riviera
2022-03,weekday,18,PE4,1628,2929,PE4,,,False,,,,,,,,,,,4.0,,,Riviera
2022-03,weekday,18,PE1,3200,6587,PE1,,,False,,,,,,,,,,,1.0,,,Cove
2022-03,weekend,18,PE1,914,1279,PE1,,,False,,,,,,,,,,,1.0,,,Cove
2022-03,weekend,17,NS10,11773,12430,NS10,,,False,10.0,,,,,,,,,,,,,Admiralty
2022-03,weekday,17,NS10,50850,54387,NS10,,,False,10.0,,,,,,,,,,,,,Admiralty
2022-03,weekday,14,PE2,4648,5135,PE2,,,False,,,,,,,,,,,2.0,,,Meridian
2022-03,weekend,14,PE2,1671,1511,PE2,,,False,,,,,,,,,,,2.0,,,Meridian
2022-03,weekend,10,CC11,1470,2926,CC11,,,False,,,11.0,,,,,,,,,,,Tai Seng
2022-03,weekday,10,CC11,4313,13422,CC11,,,False,,,11.0,,,,,,,,,,,Tai Seng
2022-03,weekday,18,NS27/CE2,11149,1529,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay
2022-03,weekend,18,NS27/CE2,651,779,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay
2022-03,weekend,12,DT33,5059,2958,DT33,,,False,,,,,,,,33.0,,,,,,Tampines East
2022-03,weekday,12,DT33,11149,6099,DT33,,,False,,,,,,,,33.0,,,,,,Tampines East
2022-03,weekend,22,EW4,1077,3503,EW4,,,False,,,,4.0,,,,,,,,,,Tanah Merah
2022-03,weekday,22,EW4,2900,9502,EW4,,,False,,,,4.0,,,,,,,,,,Tanah Merah
2022-03,weekday,5,DT24,1094,1,DT24,,,False,,,,,,,,24.0,,,,,,Geylang Bahru
2022-03,weekend,5,DT24,128,0,DT24,,,False,,,,,,,,24.0,,,,,,Geylang Bahru
2022-03,weekday,14,NE1/CC29,21550,26709,NE1,CC29,,True,,,29.0,,1.0,,,,,,,,,HarbourFront
2022-03,weekend,14,NE1/CC29,11274,17217,NE1,CC29,,True,,,29.0,,1.0,,,,,,,,,HarbourFront
2022-03,weekend,14,DT28,2318,1874,DT28,,,False,,,,,,,,28.0,,,,,,Kaki Bukit
2022-03,weekday,14,DT28,4672,5672,DT28,,,False,,,,,,,,28.0,,,,,,Kaki Bukit
2022-03,weekend,21,TE7,260,576,TE7,,,False,,,,,,,,,,7.0,,,,Bright Hill
2022-03,weekday,21,TE7,819,1586,TE7,,,False,,,,,,,,,,7.0,,,,Bright Hill
2022-03,weekday,6,SW8,2855,2006,SW8,,,False,,8.0,,,,,,,,,,,,Renjong
2022-03,weekend,6,SW8,278,155,SW8,,,False,,8.0,,,,,,,,,,,,Renjong
2022-03,weekend,19,NE9,5971,6019,NE9,,,False,,,,,9.0,,,,,,,,,Boon Keng
2022-03,weekday,19,NE9,24618,22785,NE9,,,False,,,,,9.0,,,,,,,,,Boon Keng
2022-03,weekday,12,CC25,3619,2293,CC25,,,False,,,25.0,,,,,,,,,,,Haw Par Villa
2022-03,weekend,12,CC25,1882,1246,CC25,,,False,,,25.0,,,,,,,,,,,Haw Par Villa
2022-03,weekday,12,NS16,30383,27491,NS16,,,False,16.0,,,,,,,,,,,,,Ang Mo Kio
2022-03,weekend,12,NS16,14223,12354,NS16,,,False,16.0,,,,,,,,,,,,,Ang Mo Kio
2022-03,weekend,6,EW24/NS1,4505,10330,EW24,NS1,,True,1.0,,,24.0,,,,,,,,,,Jurong East
2022-03,weekday,6,EW24/NS1,24892,72743,EW24,NS1,,True,1.0,,,24.0,,,,,,,,,,Jurong East
2022-03,weekend,8,SW5,2113,1232,SW5,,,False,,5.0,,,,,,,,,,,,Fernvale
2022-03,weekday,8,SW5,10460,3650,SW5,,,False,,5.0,,,,,,,,,,,,Fernvale
2022-03,weekday,23,CC24,1993,651,CC24,,,False,,,24.0,,,,,,,,,,,Kent Ridge
2022-03,weekend,23,CC24,260,244,CC24,,,False,,,24.0,,,,,,,,,,,Kent Ridge
2022-03,weekend,23,CC11,770,732,CC11,,,False,,,11.0,,,,,,,,,,,Tai Seng
2022-03,weekday,23,CC11,3662,1888,CC11,,,False,,,11.0,,,,,,,,,,,Tai Seng
2022-03,weekend,17,TE6,1275,1484,TE6,,,False,,,,,,,,,,6.0,,,,Mayflower
2022-03,weekday,17,TE6,4115,6623,TE6,,,False,,,,,,,,,,6.0,,,,Mayflower
2022-03,weekday,14,CC26,2070,2357,CC26,,,False,,,26.0,,,,,,,,,,,Pasir Panjang
