,hour,station_code,day_type,code,code2,code3,interchange,NS,SW,CC,EW,NE,BP,CE,DT,PW,TE,PE,CG,SE,name,tap_in_vol,tap_out_vol,totalTapIn,totalTapOut,percentIn,percentOut,0
2853,11,EW3,weekend,EW3,,,False,,,,3.0,,,,,,,,,,Simei,6350.25,3852.75,80245.0,80444.25,0.07913577169917128,0.047893416869446856,0
2854,12,EW3,weekday,EW3,,,False,,,,3.0,,,,,,,,,,Simei,13163.5,9961.0,240202.0,239028.0,0.05480179182521378,0.041672942082099165,0
2855,12,EW3,weekend,EW3,,,False,,,,3.0,,,,,,,,,,Simei,6171.25,4588.25,80245.0,80444.25,0.07690510312168983,0.057036394770291224,0
2856,13,EW3,weekday,EW3,,,False,,,,3.0,,,,,,,,,,Simei,13176.25,11647.0,240202.0,239028.0,0.05485487214927436,0.048726509028231,0
2857,13,EW3,weekend,EW3,,,False,,,,3.0,,,,,,,,,,Simei,5832.25,5076.25,80245.0,80444.25,0.07268054084366628,0.06310270777588206,0
2858,14,EW3,weekday,EW3,,,False,,,,3.0,,,,,,,,,,Simei,12684.75,12509.75,240202.0,239028.0,0.0528086776962723,0.052335918804491524,0
2859,14,EW3,weekend,EW3,,,False,,,,3.0,,,,,,,,,,Simei,5378.0,5051.25,80245.0,80444.25,0.067019752009471,0.06279193354403827,0
2860,15,EW3,weekday,EW3,,,False,,,,3.0,,,,,,,,,,Simei,12156.25,13327.25,240202.0,239028.0,0.050608446224427776,0.05575602021520491,0
2861,15,EW3,weekend,EW3,,,False,,,,3.0,,,,,,,,,,Simei,5161.75,5260.0,80245.0,80444.25,0.06432488005483207,0.06538689837993393,0
2862,16,EW3,weekday,EW3,,,False,,,,3.0,,,,,,,,,,Simei,13014.75,14704.0,240202.0,239028.0,0.05418252137784032,0.06151580567966933,0
2863,16,EW3,weekend,EW3,,,False,,,,3.0,,,,,,,,,,Simei,5099.25,5742.75,80245.0,80444.25,0.06354601532805783,0.07138794879683756,0
2864,17,EW3,weekday,EW3,,,False,,,,3.0,,,,,,,,,,Simei,18773.5,18750.25,240202.0,239028.0,0.07815713441187001,0.07844373880884248,0
2865,17,EW3,weekend,EW3,,,False,,,,3.0,,,,,,,,,,Simei,5756.5,6533.5,80245.0,80444.25,0.07173655679481587,0.08121773775005671,0
2866,18,EW3,weekday,EW3,,,False,,,,3.0,,,,,,,,,,Simei,20825.75,28028.0,240202.0,239028.0,0.08670098500428806,0.11725822916143715,0
2867,18,EW3,weekend,EW3,,,False,,,,3.0,,,,,,,,,,Simei,5100.0,7041.0,80245.0,80444.25,0.06355536170477911,0.0875264546564857,0
2868,19,EW3,weekday,EW3,,,False,,,,3.0,,,,,,,,,,Simei,10955.0,22899.0,240202.0,239028.0,0.045607447065386636,0.0958004919925699,0
2869,19,EW3,weekend,EW3,,,False,,,,3.0,,,,,,,,,,Simei,4012.75,6375.75,80245.0,80444.25,0.05000623091781419,0.07925675234712239,0
2870,20,EW3,weekday,EW3,,,False,,,,3.0,,,,,,,,,,Simei,7383.5,15300.75,240202.0,239028.0,0.03073871158441645,0.0640123751192329,0
2871,20,EW3,weekend,EW3,,,False,,,,3.0,,,,,,,,,,Simei,3033.0,5856.0,80245.0,80444.25,0.03779674746090099,0.07279575606708995,0
2872,21,EW3,weekday,EW3,,,False,,,,3.0,,,,,,,,,,Simei,6824.5,13293.25,240202.0,239028.0,0.028411503651093663,0.05561377746540154,0
2873,21,EW3,weekend,EW3,,,False,,,,3.0,,,,,,,,,,Simei,2594.5,5345.25,80245.0,80444.25,0.03233223253785283,0.06644663851052127,0
2874,22,EW3,weekday,EW3,,,False,,,,3.0,,,,,,,,,,Simei,4087.75,10524.75,240202.0,239028.0,0.017017968210089843,0.0440314523821477,0
2875,22,EW3,weekend,EW3,,,False,,,,3.0,,,,,,,,,,Simei,1830.5,4402.5,80245.0,80444.25,0.022811390117764348,0.05472734222769185,0
2876,23,EW3,weekday,EW3,,,False,,,,3.0,,,,,,,,,,Simei,1131.75,5855.0,240202.0,239028.0,0.004711659353377574,0.024495038238198034,0
2877,23,EW3,weekend,EW3,,,False,,,,3.0,,,,,,,,,,Simei,531.75,2549.25,80245.0,80444.25,0.006626581095395352,0.031689648421111515,0
2878,24,EW3,weekday,EW3,,,False,,,,3.0,,,,,,,,,,Simei,56.0,1165.5,240202.0,239028.0,0.00023313710959942048,0.004875997791053768,0
2879,24,EW3,weekend,EW3,,,False,,,,3.0,,,,,,,,,,Simei,22.25,485.25,80245.0,80444.25,0.00027727584273163437,0.006032127840088011,0
2880,5,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,114.5,791.5,67563.5,58921.0,0.001694702021061668,0.013433241119465046,1
2881,5,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,61.5,129.5,15701.5,13541.5,0.003916823233449033,0.009563194623933832,1
2882,6,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,442.0,8775.0,67563.5,58921.0,0.006541993828028447,0.1489282259296346,1
2883,6,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,226.5,1615.25,15701.5,13541.5,0.014425373371970831,0.11928146807960713,1
2884,7,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,3118.5,22222.0,67563.5,58921.0,0.046156578626033284,0.37714906400095044,1
2885,7,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,1242.5,3135.5,15701.5,13541.5,0.07913256695220201,0.2315474651995717,1
2886,8,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,1946.5,14676.75,67563.5,58921.0,0.028809934358048354,0.2490920045484632,1
2887,8,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,823.5,1780.75,15701.5,13541.5,0.052447218418622425,0.13150315696193185,1
2888,9,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,632.25,2069.0,67563.5,58921.0,0.009357863343373272,0.035114814751956006,1
2889,9,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,469.75,421.75,15701.5,13541.5,0.029917523803458267,0.031144998707676404,1
2890,10,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,708.75,824.0,67563.5,58921.0,0.010490131505916656,0.013984827141426657,1
2891,10,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,528.75,166.25,15701.5,13541.5,0.03367512658026303,0.012277074179374516,1
2892,11,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,914.75,501.5,67563.5,58921.0,0.013539115054726294,0.008511396615807607,1
2893,11,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,590.25,256.5,15701.5,13541.5,0.03759194981371206,0.018941771591034967,1
2894,12,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,1525.5,634.5,67563.5,58921.0,0.022578759241306326,0.0107686563364505,1
2895,12,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,971.0,283.0,15701.5,13541.5,0.061841225360634335,0.02089871875346158,1
2896,13,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,1057.5,490.5,67563.5,58921.0,0.015651942246923265,0.0083247059622206,1
2897,13,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,675.75,226.25,15701.5,13541.5,0.04303728943094609,0.016707897943359303,1
2898,14,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,1165.0,553.25,67563.5,58921.0,0.01724303803088946,0.009389691281546477,1
2899,14,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,661.0,299.25,15701.5,13541.5,0.042097888736744894,0.02209873352287413,1
2900,15,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,2335.5,288.0,67563.5,58921.0,0.03456748096235393,0.0048879007484598025,1
2901,15,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,1044.5,253.75,15701.5,13541.5,0.06652230678597586,0.018738692168519,1
2902,16,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,4632.5,313.25,67563.5,58921.0,0.06856512762068276,0.005316440657829976,1
2903,16,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,1692.25,280.75,15701.5,13541.5,0.10777632710250613,0.020732562862312152,1
2904,17,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,17856.25,701.25,67563.5,58921.0,0.26428841016229176,0.011901529166171654,1
2905,17,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,2698.25,505.5,15701.5,13541.5,0.17184663885616025,0.037329690211571835,1
2906,18,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,12467.75,2244.5,67563.5,58921.0,0.18453380893529792,0.0380933792705487,1
2907,18,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,1197.75,1098.5,15701.5,13541.5,0.0762825207782696,0.08112099841228815,1
2908,19,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,9921.75,1677.25,67563.5,58921.0,0.14685074041457297,0.02846608170261876,1
2909,19,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,1593.5,919.5,15701.5,13541.5,0.10148711906505747,0.06790237418306687,1
2910,20,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,5862.75,847.5,67563.5,58921.0,0.08677392379021218,0.014383666264998898,1
2911,20,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,751.75,771.0,15701.5,13541.5,0.047877591312931886,0.05693608536720452,1
2912,21,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,1938.25,623.5,67563.5,58921.0,0.02868782700718583,0.010581965682863495,1
2913,21,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,253.25,662.0,15701.5,13541.5,0.016129032258064516,0.048886755529298824,1
2914,22,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,792.5,416.5,67563.5,58921.0,0.011729706128308924,0.007068787019908013,1
2915,22,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,172.75,467.25,15701.5,13541.5,0.011002133554119033,0.03450504006203153,1
2916,23,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,129.0,217.25,67563.5,58921.0,0.0019093149407594337,0.003687140408343375,1
2917,23,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,46.75,229.5,15701.5,13541.5,0.0029774225392478425,0.01694790089724181,1
2918,24,EW30,weekday,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,2.0,54.0,67563.5,58921.0,2.960178202727804e-05,0.0009164813903362129,1
2919,24,EW30,weekend,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle,0.25,39.75,15701.5,13541.5,1.5922045664426966e-05,0.0029354207436399216,1
2920,5,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,165.0,958.75,70984.5,62332.25,0.0023244511125668278,0.015381283364550453,1
2921,5,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,79.25,71.5,17513.25,14061.25,0.00452514524717,0.005084896435238688,1
2922,6,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,1078.75,9407.5,70984.5,62332.25,0.015196979622311913,0.15092508292256415,1
2923,6,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,475.75,1752.0,17513.25,14061.25,0.02716514638916249,0.12459774202151302,1
2924,7,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,2698.25,23569.0,70984.5,62332.25,0.03801181948171784,0.37811887104989794,1
2925,7,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,1203.5,3968.75,17513.25,14061.25,0.06871939816995704,0.2822473108720775,1
2926,8,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,2723.25,13441.25,70984.5,62332.25,0.038364009044227966,0.2156387744706793,1
2927,8,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,1114.75,1454.0,17513.25,14061.25,0.06365180648937233,0.1034047470886301,1
2928,9,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,774.0,3214.5,70984.5,62332.25,0.010903788855313484,0.051570414993843475,1
2929,9,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,523.25,575.75,17513.25,14061.25,0.029877378556235994,0.040945861854387054,1
2930,10,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,931.0,991.5,70984.5,62332.25,0.013115539307877072,0.015906693565529883,1
2931,10,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,578.75,199.5,17513.25,14061.25,0.03304640771986924,0.01418792781580585,1
2932,11,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,1100.5,633.5,70984.5,62332.25,0.015503384541695722,0.01016327823879292,1
2933,11,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,670.75,199.0,17513.25,14061.25,0.03829957318030634,0.01415236909947551,1
2934,12,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,1824.0,587.0,70984.5,62332.25,0.025695750480738754,0.009417275968699991,1
2935,12,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,1101.5,194.0,17513.25,14061.25,0.06289523646382025,0.013796781936172104,1
2936,13,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,1399.25,668.75,70984.5,62332.25,0.01971204981369172,0.010728796088702076,1
2937,13,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,814.5,315.25,17513.25,14061.25,0.0465076442122393,0.02241977064627967,1
2938,14,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,1608.5,558.0,70984.5,62332.25,0.02265987645190147,0.008952027241115153,1
2939,14,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,762.75,238.0,17513.25,14061.25,0.04355273864074344,0.016925948973242066,1
2940,15,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,2156.25,289.75,70984.5,62332.25,0.03037634976649832,0.004648476510955404,1
2941,15,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,989.5,188.0,17513.25,14061.25,0.056500078511983784,0.013370077340208019,1
2942,16,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,5427.75,495.0,70984.5,62332.25,0.07646387591657333,0.007941314488086023,1
2943,16,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,1508.5,286.0,17513.25,14061.25,0.08613478366379741,0.020339585740954753,1
2944,17,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,17838.75,870.75,70984.5,62332.25,0.2513048623291,0.01396949412222405,1
2945,17,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,2895.75,493.0,17513.25,14061.25,0.16534623784848615,0.03506089430171571,1
2946,18,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,13596.75,2214.75,70984.5,62332.25,0.19154533736238194,0.03553136618684549,1
2947,18,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,1616.5,962.75,17513.25,14061.25,0.092301543117354,0.06846830829407058,1
2948,19,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,8864.25,2443.5,70984.5,62332.25,0.12487585317921518,0.03920121606391555,1
2949,19,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,1488.0,1125.5,17513.25,14061.25,0.08496424136011306,0.08004267045959641,1
2950,20,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,5958.5,815.5,70984.5,62332.25,0.0839408603286633,0.013083115080877073,1
2951,20,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,1164.75,723.75,17513.25,14061.25,0.06650678771787076,0.05147124188816784,1
2952,21,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,1761.25,571.5,70984.5,62332.25,0.024811754678838338,0.009168608545335681,1
2953,21,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,283.0,612.75,17513.25,14061.25,0.016159193753301073,0.04357720686283225,1
2954,22,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,984.0,378.25,70984.5,62332.25,0.013862181180398538,0.006068287283067754,1
2955,22,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,217.0,472.25,17513.25,14061.25,0.012390618531683155,0.03358520757400658,1
2956,23,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,94.5,173.75,70984.5,62332.25,0.0013312765462882741,0.0027874816006160535,1
2957,23,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,24.0,187.0,17513.25,14061.25,0.0013703909896792428,0.013298959907547337,1
2958,24,EW31,weekday,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,0.0,49.75,70984.5,62332.25,0.0,0.000798142213701575,1
2959,24,EW31,weekend,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent,1.5,42.5,17513.25,14061.25,8.564943685495268e-05,0.0030224908880789403,1
2960,5,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,152.5,765.5,73748.25,68619.0,0.002067845677694047,0.01115580232880106,1
2961,5,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,67.5,62.25,20991.5,19840.75,0.0032155872615106116,0.003137482202033693,1
2962,6,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,624.25,7864.5,73748.25,68619.0,0.008464607634757435,0.11461111353998164,1
2963,6,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,519.5,1426.75,20991.5,19840.75,0.024748112331181668,0.07191008404420196,1
2964,7,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,3139.0,23518.25,73748.25,68619.0,0.04256372185102698,0.3427367055771725,1
2965,7,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1349.25,3801.75,20991.5,19840.75,0.06427601648286212,0.19161322026637098,1
2966,8,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,2366.5,15805.0,73748.25,68619.0,0.03208889702467516,0.2303297920401055,1
2967,8,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1229.25,2044.5,20991.5,19840.75,0.05855941690684325,0.10304549979209456,1
2968,9,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1111.5,3021.25,73748.25,68619.0,0.015071544070537266,0.04402935047144377,1
2969,9,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1096.0,395.75,20991.5,19840.75,0.0522116094609723,0.019946322593651953,1
2970,10,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1214.25,1166.75,73748.25,68619.0,0.01646479746977047,0.017003308121657266,1
2971,10,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1150.75,334.0,20991.5,19840.75,0.054819808017530905,0.01683404105187556,1
2972,11,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1431.0,964.0,73748.25,68619.0,0.019403850260853648,0.01404858712601466,1
2973,11,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1242.25,341.0,20991.5,19840.75,0.059178715194245286,0.017186850295477743,1
2974,12,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1841.5,869.5,73748.25,68619.0,0.024970084035892376,0.01267141753741675,1
2975,12,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1455.5,306.25,20991.5,19840.75,0.06933758902412882,0.01543540440759548,1
2976,13,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1680.75,1124.75,73748.25,68619.0,0.02279037129694603,0.016391232748947084,1
2977,13,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1143.0,469.25,20991.5,19840.75,0.05445061096157969,0.023650819651474867,1
2978,14,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1925.25,881.25,73748.25,68619.0,0.026105704203150584,0.012842652909544004,1
2979,14,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,996.5,498.0,20991.5,19840.75,0.04747159564585666,0.025099857616269546,1
2980,15,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,2592.5,724.75,73748.25,68619.0,0.0351533765207988,0.010561943485040587,1
2981,15,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1154.25,479.0,20991.5,19840.75,0.05498654217183146,0.024142232526492193,1
2982,16,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,5641.5,982.0,73748.25,68619.0,0.07649673043089159,0.014310905142890453,1
2983,16,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1533.5,765.5,20991.5,19840.75,0.07305337874854108,0.038582210853924374,1
2984,17,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,17816.0,1379.75,73748.25,68619.0,0.24157861372981732,0.020107404654687477,1
2985,17,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,3122.0,1089.75,20991.5,19840.75,0.1487268656360908,0.05492483903078261,1
2986,18,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,13749.0,2557.25,73748.25,68619.0,0.18643154244338,0.03726737492531223,1
2987,18,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1912.75,1581.75,20991.5,19840.75,0.09112021532525069,0.07972228872396457,1
2988,19,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,8722.25,2799.5,73748.25,68619.0,0.11827060303125837,0.0407977382357656,1
2989,19,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,1526.0,1794.75,20991.5,19840.75,0.0726960912750399,0.09045776999357383,1
2990,20,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,6470.0,1655.25,73748.25,68619.0,0.08773089530938022,0.024122327635203077,1
2991,20,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,965.25,1555.0,20991.5,19840.75,0.045982897839601744,0.07837405340019908,1
2992,21,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,2373.0,1248.25,73748.25,68619.0,0.03217703470929819,0.018191025809178217,1
2993,21,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,318.5,1455.75,20991.5,19840.75,0.01517280804135007,0.07337172233912528,1
2994,22,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,788.0,854.0,73748.25,68619.0,0.010684999305068256,0.012445532578440374,1
2995,22,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,177.5,928.5,20991.5,19840.75,0.008455803539527905,0.04679762609780376,1
2996,23,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,109.0,320.0,73748.25,68619.0,0.0014780011729091877,0.004663431411125199,1
2997,23,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,32.25,422.75,20991.5,19840.75,0.00153633613605507,0.021307158247546084,1
2998,24,EW32,weekday,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,0.5,117.5,73748.25,68619.0,6.7798218940788426e-06,0.001712353721272534,1
2999,24,EW32,weekend,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road,0.0,88.5,20991.5,19840.75,0.0,0.004460516865541877,1
3000,5,EW33,weekday,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,110.5,458.5,43759.0,43322.25,0.0025251948170662035,0.01058347615832511,1
3001,5,EW33,weekend,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,47.5,56.75,17800.25,17151.75,0.002668501846884173,0.003308700278397248,1
3002,6,EW33,weekday,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,1179.0,5227.5,43759.0,43322.25,0.026943028862633972,0.12066547790107854,1
3003,6,EW33,weekend,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,599.5,918.25,17800.25,17151.75,0.03367930225699077,0.05353681111256869,1
3004,7,EW33,weekday,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,2566.5,10814.0,43759.0,43322.25,0.058650791837107794,0.2496176906785774,1
3005,7,EW33,weekend,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,1331.25,1784.0,17800.25,17151.75,0.07478827544556958,0.10401271007331614,1
3006,8,EW33,weekday,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,1543.0,7729.75,43759.0,43322.25,0.03526131767179323,0.17842448164626723,1
3007,8,EW33,weekend,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,967.5,1293.25,17800.25,17151.75,0.05435316919706184,0.07540046933986327,1
3008,9,EW33,weekday,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,1158.0,2300.0,43759.0,43322.25,0.02646312758518248,0.053090501993779175,1
3009,9,EW33,weekend,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,1017.25,370.0,17800.25,17151.75,0.05714807376300895,0.021572142784263997,1
3010,10,EW33,weekday,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,854.0,975.75,43759.0,43322.25,0.01951598528302749,0.02252306840018697,1
3011,10,EW33,weekend,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,1037.25,364.0,17800.25,17151.75,0.05827165348801281,0.021222324252627284,1
3012,11,EW33,weekday,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,1042.5,827.75,43759.0,43322.25,0.02382367055919925,0.01910681001102205,1
3013,11,EW33,weekend,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,1083.25,341.5,17800.25,17151.75,0.06085588685552169,0.019910504758989606,1
3014,12,EW33,weekday,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,1466.25,721.75,43759.0,43322.25,0.03350739276491693,0.016660030353917443,1
3015,12,EW33,weekend,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,1203.25,361.75,17800.25,17151.75,0.06759736520554487,0.021091142303263515,1
3016,13,EW33,weekday,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,1398.0,1044.5,43759.0,43322.25,0.03194771361319957,0.02411001275326189,1
3017,13,EW33,weekend,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,1040.0,598.75,17800.25,17151.75,0.05842614570020084,0.034908974302913696,1
3018,14,EW33,weekday,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link,1530.25,878.75,43759.0,43322.25,0.03496994903905482,0.020284034185666718,1
