period,day_type,hour,station_code,tap_in_vol,tap_out_vol,code,code2,code3,interchange,NS,SW,CC,EW,NE,DT,CE,BP,PW,TE,PE,CG,SE,name
2022-01,weekend,10,NS14,13877,5631,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekend,19,NS14,7077,12258,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekday,19,NS14,19531,47526,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekday,20,NS14,11632,33029,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekend,20,NS14,5597,12517,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekend,13,NS14,11093,8660,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekday,13,NS14,21201,16541,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekend,24,NS14,457,1710,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekday,24,NS14,803,3549,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekend,14,NS14,10025,8723,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekday,14,NS14,20303,19011,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekend,8,NS14,13205,6393,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekday,8,NS14,61689,18764,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekday,9,NS14,37022,11494,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekend,9,NS14,15125,6362,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekday,11,NS14,20436,10161,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekend,11,NS14,12554,6020,NS14,,,FALSE,14,,,,,,,,,,,,,Khatib
2022-01,weekend,16,DT6,2045,1830,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,16,DT6,9079,3962,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,20,DT6,818,1602,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,20,DT6,2494,2948,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,17,DT6,2095,1817,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,17,DT6,11214,5070,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,12,DT6,5400,4391,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,12,DT6,2376,1484,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,7,DT6,648,1294,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,7,DT6,5467,14274,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,21,DT6,1774,2738,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,21,DT6,532,1303,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,22,DT6,613,1094,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,22,DT6,1620,2142,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,23,DT6,201,587,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,23,DT6,349,1155,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,13,DT6,6533,5258,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,13,DT6,2158,1647,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,11,DT6,5652,4511,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,11,DT6,2489,1370,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,14,DT6,1722,1466,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,14,DT6,9942,4611,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,18,DT6,2018,1863,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,18,DT6,11402,6068,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,19,DT6,4509,4335,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,19,DT6,1304,1716,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,24,DT6,19,173,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,24,DT6,17,80,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,15,DT6,8292,4445,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,15,DT6,1807,1708,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,10,DT6,3506,3350,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,10,DT6,2192,1158,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,8,DT6,5296,10757,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,8,DT6,1412,1610,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,5,DT6,15,11,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,5,DT6,117,111,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,6,DT6,321,288,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,6,DT6,2803,3829,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekend,9,DT6,1891,1188,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,9,DT6,3540,6053,DT6,,,FALSE,,,,,,6,,,,,,,,King Albert Park
2022-01,weekday,20,NE13,10961,16519,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,20,NE13,5062,7177,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,15,NE13,17381,17219,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,15,NE13,8874,8345,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,21,NE13,10769,14681,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,21,NE13,4001,6993,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,24,NE13,59,487,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,24,NE13,102,753,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,14,NE13,16942,16748,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,14,NE13,9731,8097,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,5,NE13,3209,650,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,5,NE13,512,161,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,13,NE13,16459,15209,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,13,NE13,11130,8596,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,12,NE13,16453,12364,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,12,NE13,11600,8233,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,17,NE13,20195,23984,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,17,NE13,9054,9328,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,22,NE13,2662,6265,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,22,NE13,5857,11943,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,18,NE13,9044,9388,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,18,NE13,21123,33835,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,8,NE13,6965,8017,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,8,NE13,27212,21835,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,23,NE13,1055,3575,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,23,NE13,1879,6824,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,9,NE13,21512,15729,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,9,NE13,9710,7867,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,19,NE13,7069,8443,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,19,NE13,15116,26115,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,16,NE13,16505,18363,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,16,NE13,9110,8898,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,7,NE13,28059,18226,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,7,NE13,4878,4951,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,11,NE13,17195,11874,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,11,NE13,11670,8132,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,10,NE13,17071,12545,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,10,NE13,11070,8684,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,6,NE13,16885,9874,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekend,6,NE13,2855,2762,NE13,,,FALSE,,,,,13,,,,,,,,,Kovan
2022-01,weekday,11,NS7,2359,1786,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,11,NS7,1806,1401,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,18,NS7,13064,6743,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,18,NS7,2733,4018,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,20,NS7,4972,3337,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,20,NS7,2268,2672,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,5,NS7,182,548,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,5,NS7,498,2357,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,21,NS7,4703,1993,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,21,NS7,1895,1796,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,16,NS7,2263,1640,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,16,NS7,5901,1899,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,10,NS7,2313,2386,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,10,NS7,1862,1674,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,22,NS7,1511,1624,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,22,NS7,598,1265,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,12,NS7,2150,1310,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,12,NS7,2502,2110,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,23,NS7,315,713,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,23,NS7,774,948,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,6,NS7,3317,12046,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,6,NS7,1456,3605,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,13,NS7,2140,2668,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,13,NS7,1817,1527,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,7,NS7,9675,27654,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,7,NS7,4249,5243,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,9,NS7,2425,1967,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,9,NS7,3883,4851,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,8,NS7,2448,4115,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,8,NS7,4025,18437,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,14,NS7,1878,1480,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,14,NS7,2167,2387,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,19,NS7,3736,3113,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,19,NS7,10041,4588,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,17,NS7,15178,3482,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,17,NS7,3319,2471,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,24,NS7,124,228,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,24,NS7,248,298,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,15,NS7,2256,1467,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekday,15,NS7,3476,1914,NS7,,,FALSE,7,,,,,,,,,,,,,Kranji
2022-01,weekend,20,SW3,347,1072,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,20,SW3,757,2584,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,18,SW3,860,1064,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,18,SW3,2037,4253,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,16,SW3,1605,2394,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,16,SW3,793,977,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,9,SW3,2502,900,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,9,SW3,1154,446,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,24,SW3,6,150,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,24,SW3,15,253,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,11,SW3,1132,599,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,11,SW3,2086,1408,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,10,SW3,2140,981,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,10,SW3,1254,550,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,5,SW3,247,7,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,5,SW3,1263,74,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,21,SW3,455,2151,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,21,SW3,222,1014,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,8,SW3,4011,1252,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,8,SW3,1041,419,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,14,SW3,929,1003,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,14,SW3,1751,2127,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,7,SW3,814,235,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,7,SW3,6932,3687,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,17,SW3,1867,3476,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,17,SW3,1017,1101,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,13,SW3,5557,3340,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,13,SW3,974,971,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,19,SW3,1122,3409,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,19,SW3,593,1057,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,22,SW3,144,896,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,22,SW3,244,1712,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,12,SW3,1080,790,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,12,SW3,2198,2104,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,23,SW3,128,1059,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,23,SW3,67,529,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,6,SW3,4402,887,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,6,SW3,506,92,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,15,SW3,752,829,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekday,15,SW3,1559,2283,SW3,,,FALSE,,3,,,,,,,,,,,,Kupang
2022-01,weekend,21,CC27,770,136,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,21,CC27,2376,322,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,11,CC27,1280,1674,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,11,CC27,493,693,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,14,CC27,1431,1519,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,14,CC27,604,654,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,9,CC27,520,9143,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,9,CC27,207,946,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,13,CC27,1625,2054,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,13,CC27,604,594,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,20,CC27,3509,394,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,20,CC27,736,214,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,8,CC27,628,17967,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,8,CC27,189,923,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,10,CC27,333,851,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,10,CC27,610,2907,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,6,CC27,343,2170,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,6,CC27,152,233,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,19,CC27,921,436,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,19,CC27,7696,1201,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,18,CC27,14253,1770,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,18,CC27,772,698,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,7,CC27,225,755,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,7,CC27,666,6896,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,15,CC27,621,749,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,15,CC27,2100,1297,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,17,CC27,870,822,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,17,CC27,8448,1352,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,5,CC27,26,4,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,5,CC27,66,64,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,16,CC27,729,814,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,16,CC27,2957,1084,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,12,CC27,598,668,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,12,CC27,2182,1467,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,24,CC27,13,35,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,24,CC27,3,15,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,23,CC27,413,79,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,23,CC27,139,60,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekend,22,CC27,585,100,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,22,CC27,1419,286,CC27,,,FALSE,,,27,,,,,,,,,,,Labrador Park
2022-01,weekday,15,EW26,18297,19655,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,15,EW26,10054,9637,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,19,EW26,8580,13452,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,19,EW26,19723,47790,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,16,EW26,19069,24413,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,16,EW26,10853,10760,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,6,EW26,59562,25407,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,6,EW26,11485,4068,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,23,EW26,924,6771,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,23,EW26,1695,11957,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,13,EW26,12456,8497,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,13,EW26,20049,15380,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,22,EW26,5021,23163,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,22,EW26,2589,11736,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,10,EW26,22261,8222,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,10,EW26,13801,5166,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,7,EW26,14142,7532,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,7,EW26,91961,45663,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,11,EW26,13661,6052,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,11,EW26,19677,8533,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,14,EW26,19155,16977,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,14,EW26,10336,8662,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,24,EW26,28,1445,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,24,EW26,22,2450,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,8,EW26,61682,24862,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,8,EW26,13007,6583,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,12,EW26,13879,7593,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,12,EW26,20147,11935,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,21,EW26,4136,13077,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,21,EW26,8222,30139,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,18,EW26,11965,14605,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,18,EW26,38994,64382,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,17,EW26,13177,13572,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,17,EW26,37631,42510,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,20,EW26,6429,13465,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,20,EW26,14700,35232,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,5,EW26,2954,235,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,5,EW26,15455,1589,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekday,9,EW26,30836,10697,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,9,EW26,13582,4991,EW26,,,FALSE,,,,26,,,,,,,,,,Lakeside
2022-01,weekend,10,EW11,4971,6270,EW11,,,FALSE,,,,11,,,,,,,,,,Lavender
2022-01,weekday,10,EW11,9781,12472,EW11,,,FALSE,,,,11,,,,,,,,,,Lavender
2022-01,weekday,23,EW11,2786,3404,EW11,,,FALSE,,,,11,,,,,,,,,,Lavender
2022-01,weekend,23,EW11,1486,1647,EW11,,,FALSE,,,,11,,,,,,,,,,Lavender
2022-01,weekend,24,EW11,50,108,EW11,,,FALSE,,,,11,,,,,,,,,,Lavender
2022-01,weekday,24,EW11,80,289,EW11,,,FALSE,,,,11,,,,,,,,,,Lavender
2022-01,weekend,21,EW11,3826,3423,EW11,,,FALSE,,,,11,,,,,,,,,,Lavender
2022-01,weekday,21,EW11,7649,7536,EW11,,,FALSE,,,,11,,,,,,,,,,Lavender
2022-01,weekend,17,EW11,7387,6494,EW11,,,FALSE,,,,11,,,,,,,,,,Lavender
2022-01,weekday,17,EW11,22687,13232,EW11,,,FALSE,,,,11,,,,,,,,,,Lavender
2022-01,weekend,7,EW11,3528,3469,EW11,,,FALSE,,,,11,,,,,,,,,,Lavender
2022-01,weekday,7,EW11,14464,17110,EW11,,,FALSE,,,,11,,,,,,,,,,Lavender
2022-01,weekday,16,EW11,13041,10670,EW11,,,FALSE,,,,11,,,,,,,,,,Lavender
2022-01,weekend,16,EW11,5884,6267,EW11,,,FALSE,,,,11,,,,,,,,,,Lavender
