period,day_type,hour,station_code,tap_in_vol,tap_out_vol,code,code2,code3,interchange,NS,SW,CC,EW,NE,BP,CE,DT,PW,TE,PE,CG,SE,name
2022-02,weekday,11,NS10,24137,11498,NS10,,,False,10.0,,,,,,,,,,,,,Admiralty
2022-02,weekend,11,NS10,17489,8036,NS10,,,False,10.0,,,,,,,,,,,,,Admiralty
2022-02,weekday,5,NS22,316,1072,NS22,,,False,22.0,,,,,,,,,,,,,Orchard
2022-02,weekend,5,NS22,91,183,NS22,,,False,22.0,,,,,,,,,,,,,Orchard
2022-02,weekday,21,SW5,3047,4265,SW5,,,False,,5.0,,,,,,,,,,,,Fernvale
2022-02,weekend,21,SW5,1610,2233,SW5,,,False,,5.0,,,,,,,,,,,,Fernvale
2022-02,weekend,9,CC25,1440,1128,CC25,,,False,,,25.0,,,,,,,,,,,Haw Par Villa
2022-02,weekday,9,CC25,3294,4571,CC25,,,False,,,25.0,,,,,,,,,,,Haw Par Villa
2022-02,weekend,7,DT30,1885,691,DT30,,,False,,,,,,,,30.0,,,,,,Bedok Reservoir
2022-02,weekday,7,DT30,15111,4279,DT30,,,False,,,,,,,,30.0,,,,,,Bedok Reservoir
2022-02,weekday,17,NS11,32233,43705,NS11,,,False,11.0,,,,,,,,,,,,,Sembawang
2022-02,weekend,17,NS11,14879,17144,NS11,,,False,11.0,,,,,,,,,,,,,Sembawang
2022-02,weekday,5,BP9,1543,746,BP9,,,False,,,,,,9.0,,,,,,,,Bangkit
2022-02,weekend,5,BP9,347,128,BP9,,,False,,,,,,9.0,,,,,,,,Bangkit
2022-02,weekday,5,EW25,5000,231,EW25,,,False,,,,25.0,,,,,,,,,,Chinese Garden
2022-02,weekend,5,EW25,864,29,EW25,,,False,,,,25.0,,,,,,,,,,Chinese Garden
2022-02,weekday,19,TE5,895,2255,TE5,,,False,,,,,,,,,,5.0,,,,Lentor
2022-02,weekend,19,TE5,525,670,TE5,,,False,,,,,,,,,,5.0,,,,Lentor
2022-02,weekday,18,DT5,11377,16305,DT5,,,False,,,,,,,,5.0,,,,,,Beauty World
2022-02,weekend,18,DT5,4684,5291,DT5,,,False,,,,,,,,5.0,,,,,,Beauty World
2022-02,weekend,5,BP10,622,89,BP10,,,False,,,,,,10.0,,,,,,,,Fajar
2022-02,weekday,5,BP10,2927,244,BP10,,,False,,,,,,10.0,,,,,,,,Fajar
2022-02,weekend,9,PW6,673,288,PW6,,,False,,,,,,,,,6.0,,,,,Sumang
2022-02,weekday,9,PW6,1274,738,PW6,,,False,,,,,,,,,6.0,,,,,Sumang
2022-02,weekend,21,NE9,3243,6185,NE9,,,False,,,,,9.0,,,,,,,,,Boon Keng
2022-02,weekday,21,NE9,6147,11660,NE9,,,False,,,,,9.0,,,,,,,,,Boon Keng
2022-02,weekday,20,BP2,813,2834,BP2,,,False,,,,,,2.0,,,,,,,,South View
2022-02,weekend,20,BP2,413,1200,BP2,,,False,,,,,,2.0,,,,,,,,South View
2022-02,weekday,10,NS18,9425,4716,NS18,,,False,18.0,,,,,,,,,,,,,Braddell
2022-02,weekend,10,NS18,5811,2805,NS18,,,False,18.0,,,,,,,,,,,,,Braddell
2022-02,weekday,7,EW26,73537,38946,EW26,,,False,,,,26.0,,,,,,,,,,Lakeside
2022-02,weekend,7,EW26,12483,6733,EW26,,,False,,,,26.0,,,,,,,,,,Lakeside
2022-02,weekend,21,PE5,409,1855,PE5,,,False,,,,,,,,,,,5.0,,,Kadaloor
2022-02,weekday,21,PE5,700,3546,PE5,,,False,,,,,,,,,,,5.0,,,Kadaloor
2022-02,weekday,10,NE14,19799,8684,NE14,,,False,,,,,14.0,,,,,,,,,Hougang
2022-02,weekend,10,NE14,12611,6115,NE14,,,False,,,,,14.0,,,,,,,,,Hougang
2022-02,weekday,16,EW27,29478,34316,EW27,,,False,,,,27.0,,,,,,,,,,Boon Lay
2022-02,weekend,16,EW27,16199,19418,EW27,,,False,,,,27.0,,,,,,,,,,Boon Lay
2022-02,weekend,13,PE1,1277,1220,PE1,,,False,,,,,,,,,,,1.0,,,Cove
2022-02,weekday,13,PE1,3681,3040,PE1,,,False,,,,,,,,,,,1.0,,,Cove
2022-02,weekend,12,PE4,816,673,PE4,,,False,,,,,,,,,,,4.0,,,Riviera
2022-02,weekday,12,PE4,931,823,PE4,,,False,,,,,,,,,,,4.0,,,Riviera
2022-02,weekend,22,EW32,180,903,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road
2022-02,weekday,22,EW32,655,721,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road
2022-02,weekend,10,EW9,7018,6985,EW9,,,False,,,,9.0,,,,,,,,,,Aljunied
2022-02,weekday,10,EW9,9095,7146,EW9,,,False,,,,9.0,,,,,,,,,,Aljunied
2022-02,weekday,21,CC11,5961,2487,CC11,,,False,,,11.0,,,,,,,,,,,Tai Seng
2022-02,weekend,21,CC11,1914,1787,CC11,,,False,,,11.0,,,,,,,,,,,Tai Seng
2022-02,weekday,16,NE17/PTC,24044,31418,NE17,PTC,,True,,,,,17.0,,,,0.0,,0.0,,,Punggol
2022-02,weekend,16,NE17/PTC,15582,17035,NE17,PTC,,True,,,,,17.0,,,,0.0,,0.0,,,Punggol
2022-02,weekend,23,DT21,755,235,DT21,,,False,,,,,,,,21.0,,,,,,Bencoolen
2022-02,weekday,23,DT21,1714,403,DT21,,,False,,,,,,,,21.0,,,,,,Bencoolen
2022-02,weekend,23,NE17/PTC,1925,5303,NE17,PTC,,True,,,,,17.0,,,,0.0,,0.0,,,Punggol
2022-02,weekday,23,NE17/PTC,2651,9317,NE17,PTC,,True,,,,,17.0,,,,0.0,,0.0,,,Punggol
2022-02,weekend,19,NS22,26267,11529,NS22,,,False,22.0,,,,,,,,,,,,,Orchard
2022-02,weekday,19,NS22,45056,22357,NS22,,,False,22.0,,,,,,,,,,,,,Orchard
2022-02,weekend,6,EW16/NE3,1712,3893,EW16,NE3,,True,,,,16.0,3.0,,,,,,,,,Outram Park
2022-02,weekday,6,EW16/NE3,8194,18098,EW16,NE3,,True,,,,16.0,3.0,,,,,,,,,Outram Park
2022-02,weekday,13,CC17/TE9,5052,2765,CC17,TE9,,True,,,17.0,,,,,,,9.0,,,,Caldecott
2022-02,weekend,13,CC17/TE9,1196,1167,CC17,TE9,,True,,,17.0,,,,,,,9.0,,,,Caldecott
2022-02,weekday,15,NS10,19256,24256,NS10,,,False,10.0,,,,,,,,,,,,,Admiralty
2022-02,weekend,15,NS10,12767,12219,NS10,,,False,10.0,,,,,,,,,,,,,Admiralty
2022-02,weekday,19,TE7,2169,2461,TE7,,,False,,,,,,,,,,7.0,,,,Bright Hill
2022-02,weekend,19,TE7,705,853,TE7,,,False,,,,,,,,,,7.0,,,,Bright Hill
2022-02,weekend,13,NS3,7625,6384,NS3,,,False,3.0,,,,,,,,,,,,,Bukit Gombak
2022-02,weekday,13,NS3,11528,9885,NS3,,,False,3.0,,,,,,,,,,,,,Bukit Gombak
2022-02,weekday,5,EW11,2238,298,EW11,,,False,,,,11.0,,,,,,,,,,Lavender
2022-02,weekend,5,EW11,371,39,EW11,,,False,,,,11.0,,,,,,,,,,Lavender
2022-02,weekday,21,EW20,4732,7617,EW20,,,False,,,,20.0,,,,,,,,,,Commonwealth
2022-02,weekend,21,EW20,2261,3841,EW20,,,False,,,,20.0,,,,,,,,,,Commonwealth
2022-02,weekday,10,SW3,1595,673,SW3,,,False,,3.0,,,,,,,,,,,,Kupang
2022-02,weekend,10,SW3,1018,431,SW3,,,False,,3.0,,,,,,,,,,,,Kupang
2022-02,weekday,19,NE10,10897,12595,NE10,,,False,,,,,10.0,,,,,,,,,Potong Pasir
2022-02,weekend,19,NE10,3903,4837,NE10,,,False,,,,,10.0,,,,,,,,,Potong Pasir
2022-02,weekday,23,SW2,182,673,SW2,,,False,,2.0,,,,,,,,,,,,Farmway
2022-02,weekend,23,SW2,150,440,SW2,,,False,,2.0,,,,,,,,,,,,Farmway
2022-02,weekend,6,CC25,772,2151,CC25,,,False,,,25.0,,,,,,,,,,,Haw Par Villa
2022-02,weekday,6,CC25,3192,6372,CC25,,,False,,,25.0,,,,,,,,,,,Haw Par Villa
2022-02,weekday,9,EW12/DT14,7921,30904,EW12,DT14,,True,,,,12.0,,,,14.0,,,,,,Bugis
2022-02,weekend,9,EW12/DT14,3701,12305,EW12,DT14,,True,,,,12.0,,,,14.0,,,,,,Bugis
2022-02,weekday,12,NS18,8410,5830,NS18,,,False,18.0,,,,,,,,,,,,,Braddell
2022-02,weekend,12,NS18,5805,3909,NS18,,,False,18.0,,,,,,,,,,,,,Braddell
2022-02,weekend,7,CC28,864,652,CC28,,,False,,,28.0,,,,,,,,,,,Telok Blangah
2022-02,weekday,7,CC28,6023,2457,CC28,,,False,,,28.0,,,,,,,,,,,Telok Blangah
2022-02,weekend,8,BP7,288,244,BP7,,,False,,,,,,7.0,,,,,,,,Petir
2022-02,weekday,8,BP7,1810,728,BP7,,,False,,,,,,7.0,,,,,,,,Petir
2022-02,weekday,17,NE13,16085,19576,NE13,,,False,,,,,13.0,,,,,,,,,Kovan
2022-02,weekend,17,NE13,7738,7793,NE13,,,False,,,,,13.0,,,,,,,,,Kovan
2022-02,weekend,18,EW5,11287,14487,EW5,,,False,,,,5.0,,,,,,,,,,Bedok
2022-02,weekday,18,EW5,30252,49125,EW5,,,False,,,,5.0,,,,,,,,,,Bedok
2022-02,weekday,7,NS3,41183,13226,NS3,,,False,3.0,,,,,,,,,,,,,Bukit Gombak
2022-02,weekend,7,NS3,5935,3504,NS3,,,False,3.0,,,,,,,,,,,,,Bukit Gombak
2022-02,weekend,22,TE6,589,1663,TE6,,,False,,,,,,,,,,6.0,,,,Mayflower
2022-02,weekday,22,TE6,806,3227,TE6,,,False,,,,,,,,,,6.0,,,,Mayflower
2022-02,weekend,23,DT3,180,975,DT3,,,False,,,,,,,,3.0,,,,,,Hillview
2022-02,weekday,23,DT3,252,1798,DT3,,,False,,,,,,,,3.0,,,,,,Hillview
2022-02,weekend,24,CC21,22,104,CC21,,,False,,,21.0,,,,,,,,,,,Holland Village
2022-02,weekday,24,CC21,50,177,CC21,,,False,,,21.0,,,,,,,,,,,Holland Village
2022-02,weekend,24,CC16,31,117,CC16,,,False,,,16.0,,,,,,,,,,,Marymount
2022-02,weekday,24,CC16,48,216,CC16,,,False,,,16.0,,,,,,,,,,,Marymount
2022-02,weekend,20,DT31,1317,2863,DT31,,,False,,,,,,,,31.0,,,,,,Tampines West
2022-02,weekday,20,DT31,2637,6669,DT31,,,False,,,,,,,,31.0,,,,,,Tampines West
2022-02,weekend,6,SE2,1098,145,SE2,,,False,,,,,,,,,,,,,2.0,Rumbia
2022-02,weekday,6,SE2,8969,608,SE2,,,False,,,,,,,,,,,,,2.0,Rumbia
2022-02,weekday,5,NE8,951,58,NE8,,,False,,,,,8.0,,,,,,,,,Farrer Park
2022-02,weekend,5,NE8,188,3,NE8,,,False,,,,,8.0,,,,,,,,,Farrer Park
2022-02,weekend,23,EW33,55,407,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link
2022-02,weekday,23,EW33,103,273,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link
2022-02,weekday,5,EW24/NS1,6394,3581,EW24,NS1,,True,1.0,,,24.0,,,,,,,,,,Jurong East
2022-02,weekend,5,EW24/NS1,1485,440,EW24,NS1,,True,1.0,,,24.0,,,,,,,,,,Jurong East
2022-02,weekday,23,SE5,115,664,SE5,,,False,,,,,,,,,,,,,5.0,Ranggung
2022-02,weekend,23,SE5,84,389,SE5,,,False,,,,,,,,,,,,,5.0,Ranggung
2022-02,weekday,18,NS21/DT11,65391,57257,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton
2022-02,weekend,18,NS21/DT11,20739,21142,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton
2022-02,weekday,20,EW5,14676,22509,EW5,,,False,,,,5.0,,,,,,,,,,Bedok
2022-02,weekend,20,EW5,8290,11139,EW5,,,False,,,,5.0,,,,,,,,,,Bedok
2022-02,weekday,13,CC16,6622,5096,CC16,,,False,,,16.0,,,,,,,,,,,Marymount
2022-02,weekend,13,CC16,2465,1843,CC16,,,False,,,16.0,,,,,,,,,,,Marymount
2022-02,weekday,7,DT23,2466,4145,DT23,,,False,,,,,,,,23.0,,,,,,Bendemeer
2022-02,weekend,7,DT23,607,524,DT23,,,False,,,,,,,,23.0,,,,,,Bendemeer
2022-02,weekend,15,EW31,990,214,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent
2022-02,weekday,15,EW31,1634,259,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent
2022-02,weekday,24,DT21,81,41,DT21,,,False,,,,,,,,21.0,,,,,,Bencoolen
2022-02,weekend,24,DT21,50,32,DT21,,,False,,,,,,,,21.0,,,,,,Bencoolen
2022-02,weekday,24,CC5,21,36,CC5,,,False,,,5.0,,,,,,,,,,,Nicoll Highway
2022-02,weekend,24,CC5,13,20,CC5,,,False,,,5.0,,,,,,,,,,,Nicoll Highway
2022-02,weekend,12,SE1,1775,1409,SE1,,,False,,,,,,,,,,,,,1.0,Compassvale
2022-02,weekday,12,SE1,2910,1846,SE1,,,False,,,,,,,,,,,,,1.0,Compassvale
2022-02,weekend,20,EW28,4136,10140,EW28,,,False,,,,28.0,,,,,,,,,,Pioneer
2022-02,weekday,20,EW28,10627,20831,EW28,,,False,,,,28.0,,,,,,,,,,Pioneer
2022-02,weekend,17,DT25,1083,1169,DT25,,,False,,,,,,,,25.0,,,,,,Mattar
2022-02,weekday,17,DT25,4657,3510,DT25,,,False,,,,,,,,25.0,,,,,,Mattar
2022-02,weekday,24,PE4,16,119,PE4,,,False,,,,,,,,,,,4.0,,,Riviera
2022-02,weekend,24,PE4,14,59,PE4,,,False,,,,,,,,,,,4.0,,,Riviera
2022-02,weekend,10,DT24,1747,942,DT24,,,False,,,,,,,,24.0,,,,,,Geylang Bahru
2022-02,weekday,10,DT24,3018,1624,DT24,,,False,,,,,,,,24.0,,,,,,Geylang Bahru
2022-02,weekday,11,PW4,2196,1993,PW4,,,False,,,,,,,,,4.0,,,,,Samudera
2022-02,weekend,11,PW4,1768,1762,PW4,,,False,,,,,,,,,4.0,,,,,Samudera
2022-02,weekend,6,CC14,802,376,CC14,,,False,,,14.0,,,,,,,,,,,Lorong Chuan
2022-02,weekday,6,CC14,5817,2860,CC14,,,False,,,14.0,,,,,,,,,,,Lorong Chuan
2022-02,weekday,10,EW2/DT32,24466,19741,EW2,DT32,,True,,,,2.0,,,,32.0,,,,,,Tampines
2022-02,weekend,10,EW2/DT32,16111,13124,EW2,DT32,,True,,,,2.0,,,,32.0,,,,,,Tampines
2022-02,weekday,24,NE9,77,277,NE9,,,False,,,,,9.0,,,,,,,,,Boon Keng
2022-02,weekend,24,NE9,39,188,NE9,,,False,,,,,9.0,,,,,,,,,Boon Keng
2022-02,weekday,9,SE5,2024,794,SE5,,,False,,,,,,,,,,,,,5.0,Ranggung
2022-02,weekend,9,SE5,935,419,SE5,,,False,,,,,,,,,,,,,5.0,Ranggung
2022-02,weekday,17,DT3,4778,5861,DT3,,,False,,,,,,,,3.0,,,,,,Hillview
2022-02,weekend,17,DT3,2427,2384,DT3,,,False,,,,,,,,3.0,,,,,,Hillview
2022-02,weekend,19,DT25,877,1240,DT25,,,False,,,,,,,,25.0,,,,,,Mattar
2022-02,weekday,19,DT25,2851,3476,DT25,,,False,,,,,,,,25.0,,,,,,Mattar
2022-02,weekend,22,CC6,3119,457,CC6,,,False,,,6.0,,,,,,,,,,,Stadium
2022-02,weekday,22,CC6,5494,853,CC6,,,False,,,6.0,,,,,,,,,,,Stadium
2022-02,weekday,16,NS5,14572,22333,NS5,,,False,5.0,,,,,,,,,,,,,Yew Tee
2022-02,weekend,16,NS5,8356,10132,NS5,,,False,5.0,,,,,,,,,,,,,Yew Tee
2022-02,weekday,9,CC4/DT15,1496,17413,CC4,DT15,,True,,,4.0,,,,,15.0,,,,,,Promenade
2022-02,weekend,9,CC4/DT15,478,4229,CC4,DT15,,True,,,4.0,,,,,15.0,,,,,,Promenade
2022-02,weekend,10,CC21,2121,3089,CC21,,,False,,,21.0,,,,,,,,,,,Holland Village
2022-02,weekday,10,CC21,3044,4857,CC21,,,False,,,21.0,,,,,,,,,,,Holland Village
2022-02,weekday,5,CC2,52,55,CC2,,,False,,,2.0,,,,,,,,,,,Bras Basah
2022-02,weekend,5,CC2,17,5,CC2,,,False,,,2.0,,,,,,,,,,,Bras Basah
2022-02,weekend,19,EW22,1163,1855,EW22,,,False,,,,22.0,,,,,,,,,,Dover
2022-02,weekday,19,EW22,6853,5566,EW22,,,False,,,,22.0,,,,,,,,,,Dover
2022-02,weekday,23,DT23,466,391,DT23,,,False,,,,,,,,23.0,,,,,,Bendemeer
2022-02,weekend,23,DT23,232,221,DT23,,,False,,,,,,,,23.0,,,,,,Bendemeer
2022-02,weekend,14,EW1,9051,8545,EW1,,,False,,,,1.0,,,,,,,,,,Pasir Ris
2022-02,weekday,14,EW1,15590,15532,EW1,,,False,,,,1.0,,,,,,,,,,Pasir Ris
2022-02,weekend,17,CG1/DT35,4203,3197,CG1,DT35,,True,,,,,,,,35.0,,,,1.0,,Expo
2022-02,weekday,17,CG1/DT35,14509,4162,CG1,DT35,,True,,,,,,,,35.0,,,,1.0,,Expo
2022-02,weekday,6,DT10,2605,4731,DT10,,,False,,,,,,,,10.0,,,,,,Stevens
2022-02,weekend,6,DT10,582,370,DT10,,,False,,,,,,,,10.0,,,,,,Stevens
2022-02,weekday,23,NS24/NE6/CC1,6737,1677,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut
2022-02,weekend,23,NS24/NE6/CC1,3718,1055,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut
2022-02,weekday,18,EW31,11400,1879,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent
2022-02,weekend,18,EW31,1603,1072,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent
2022-02,weekend,7,CC4/DT15,348,2108,CC4,DT15,,True,,,4.0,,,,,15.0,,,,,,Promenade
2022-02,weekday,7,CC4/DT15,1140,9444,CC4,DT15,,True,,,4.0,,,,,15.0,,,,,,Promenade
2022-02,weekend,12,EW33,1427,469,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link
2022-02,weekday,12,EW33,1267,604,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link
2022-02,weekday,9,EW9,12052,11785,EW9,,,False,,,,9.0,,,,,,,,,,Aljunied
2022-02,weekend,9,EW9,6164,6587,EW9,,,False,,,,9.0,,,,,,,,,,Aljunied
2022-02,weekend,20,DT28,1328,3817,DT28,,,False,,,,,,,,28.0,,,,,,Kaki Bukit
2022-02,weekday,20,DT28,3423,5743,DT28,,,False,,,,,,,,28.0,,,,,,Kaki Bukit
2022-02,weekend,14,NS22,22362,25189,NS22,,,False,22.0,,,,,,,,,,,,,Orchard
2022-02,weekday,14,NS22,26722,28280,NS22,,,False,22.0,,,,,,,,,,,,,Orchard
2022-02,weekend,11,BP13,571,394,BP13,,,False,,,,,,13.0,,,,,,,,Senja
2022-02,weekday,11,BP13,925,567,BP13,,,False,,,,,,13.0,,,,,,,,Senja
2022-02,weekday,20,BP12,435,1531,BP12,,,False,,,,,,12.0,,,,,,,,Jelapang
2022-02,weekend,20,BP12,258,572,BP12,,,False,,,,,,12.0,,,,,,,,Jelapang
2022-02,weekday,6,CC22/EW21,7994,11769,CC22,EW21,,True,,,22.0,21.0,,,,,,,,,,Buona Vista
2022-02,weekend,6,CC22/EW21,1565,1727,CC22,EW21,,True,,,22.0,21.0,,,,,,,,,,Buona Vista
2022-02,weekday,20,EW7,4241,11530,EW7,,,False,,,,7.0,,,,,,,,,,Eunos
2022-02,weekend,20,EW7,2438,5230,EW7,,,False,,,,7.0,,,,,,,,,,Eunos
2022-02,weekday,22,DT2,143,847,DT2,,,False,,,,,,,,2.0,,,,,,Cashew
2022-02,weekend,22,DT2,92,406,DT2,,,False,,,,,,,,2.0,,,,,,Cashew
2022-02,weekend,22,SW6,275,938,SW6,,,False,,6.0,,,,,,,,,,,,Layar
2022-02,weekday,22,SW6,408,1763,SW6,,,False,,6.0,,,,,,,,,,,,Layar
2022-02,weekend,18,CC20,1677,1866,CC20,,,False,,,20.0,,,,,,,,,,,Farrer Road
2022-02,weekday,18,CC20,6123,5938,CC20,,,False,,,20.0,,,,,,,,,,,Farrer Road
2022-02,weekend,16,BP10,977,1393,BP10,,,False,,,,,,10.0,,,,,,,,Fajar
2022-02,weekday,16,BP10,1603,3843,BP10,,,False,,,,,,10.0,,,,,,,,Fajar
2022-02,weekday,6,NE9,17301,13012,NE9,,,False,,,,,9.0,,,,,,,,,Boon Keng
2022-02,weekend,6,NE9,3907,3413,NE9,,,False,,,,,9.0,,,,,,,,,Boon Keng
2022-02,weekday,13,EW14/NS26,13731,17851,EW14,NS26,,True,26.0,,,14.0,,,,,,,,,,Raffles Place
2022-02,weekend,13,EW14/NS26,4387,4570,EW14,NS26,,True,26.0,,,14.0,,,,,,,,,,Raffles Place
2022-02,weekend,9,TE3,1626,920,TE3,,,False,,,,,,,,,,3.0,,,,Woodlands South
2022-02,weekday,9,TE3,3185,1504,TE3,,,False,,,,,,,,,,3.0,,,,Woodlands South
2022-02,weekday,13,EW10,4908,6076,EW10,,,False,,,,10.0,,,,,,,,,,Kallang
2022-02,weekend,13,EW10,4210,4454,EW10,,,False,,,,10.0,,,,,,,,,,Kallang
2022-02,weekend,23,DT22,1184,771,DT22,,,False,,,,,,,,22.0,,,,,,Jalan Besar
2022-02,weekday,23,DT22,1629,1403,DT22,,,False,,,,,,,,22.0,,,,,,Jalan Besar
2022-02,weekday,11,NS9/TE2,22404,22507,NS9,TE2,,True,9.0,,,,,,,,,2.0,,,,Woodlands
2022-02,weekend,11,NS9/TE2,16534,15500,NS9,TE2,,True,9.0,,,,,,,,,2.0,,,,Woodlands
2022-02,weekday,16,EW10,4954,6991,EW10,,,False,,,,10.0,,,,,,,,,,Kallang
2022-02,weekend,16,EW10,4756,4953,EW10,,,False,,,,10.0,,,,,,,,,,Kallang
2022-02,weekend,17,CE1/DT16,17516,13857,CE1,DT16,,True,,,,,,,1.0,16.0,,,,,,Bayfront
2022-02,weekday,17,CE1/DT16,16883,12199,CE1,DT16,,True,,,,,,,1.0,16.0,,,,,,Bayfront
2022-02,weekday,21,EW1,5746,19521,EW1,,,False,,,,1.0,,,,,,,,,,Pasir Ris
2022-02,weekend,21,EW1,3618,9055,EW1,,,False,,,,1.0,,,,,,,,,,Pasir Ris
2022-02,weekday,16,PW6,1107,1298,PW6,,,False,,,,,,,,,6.0,,,,,Sumang
2022-02,weekend,16,PW6,645,662,PW6,,,False,,,,,,,,,6.0,,,,,Sumang
2022-02,weekday,13,CG1/DT35,4575,4621,CG1,DT35,,True,,,,,,,,35.0,,,,1.0,,Expo
2022-02,weekend,13,CG1/DT35,2986,3457,CG1,DT35,,True,,,,,,,,35.0,,,,1.0,,Expo
2022-02,weekday,6,NS21/DT11,17274,21381,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton
2022-02,weekend,6,NS21/DT11,4730,5560,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton
2022-02,weekday,8,CC19/DT9,3810,7533,CC19,DT9,,True,,,19.0,,,,,9.0,,,,,,Botanic Gardens
2022-02,weekend,8,CC19/DT9,1182,2871,CC19,DT9,,True,,,19.0,,,,,9.0,,,,,,Botanic Gardens
2022-02,weekend,18,NS24/NE6/CC1,15612,11719,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut
2022-02,weekday,18,NS24/NE6/CC1,36238,26894,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut
2022-02,weekday,7,NS23,4475,14211,NS23,,,False,23.0,,,,,,,,,,,,,Somerset
2022-02,weekend,7,NS23,989,4110,NS23,,,False,23.0,,,,,,,,,,,,,Somerset
2022-02,weekend,20,DT21,1581,601,DT21,,,False,,,,,,,,21.0,,,,,,Bencoolen
2022-02,weekday,20,DT21,4238,1151,DT21,,,False,,,,,,,,21.0,,,,,,Bencoolen
2022-02,weekday,19,CC20,3418,4533,CC20,,,False,,,20.0,,,,,,,,,,,Farrer Road
2022-02,weekend,19,CC20,1118,1702,CC20,,,False,,,20.0,,,,,,,,,,,Farrer Road
2022-02,weekend,6,CC8,954,402,CC8,,,False,,,8.0,,,,,,,,,,,Dakota
2022-02,weekday,6,CC8,5134,6620,CC8,,,False,,,8.0,,,,,,,,,,,Dakota
2022-02,weekday,10,CC27,545,2570,CC27,,,False,,,27.0,,,,,,,,,,,Labrador Park
2022-02,weekend,10,CC27,305,805,CC27,,,False,,,27.0,,,,,,,,,,,Labrador Park
2022-02,weekday,10,NS3,12483,7402,NS3,,,False,3.0,,,,,,,,,,,,,Bukit Gombak
2022-02,weekend,10,NS3,8411,5479,NS3,,,False,3.0,,,,,,,,,,,,,Bukit Gombak
2022-02,weekend,11,EW7,5674,4451,EW7,,,False,,,,7.0,,,,,,,,,,Eunos
2022-02,weekday,11,EW7,7966,5710,EW7,,,False,,,,7.0,,,,,,,,,,Eunos
2022-02,weekend,21,SE2,557,2195,SE2,,,False,,,,,,,,,,,,,2.0,Rumbia
2022-02,weekday,21,SE2,1074,4149,SE2,,,False,,,,,,,,,,,,,2.0,Rumbia
2022-02,weekend,6,BP7,160,73,BP7,,,False,,,,,,7.0,,,,,,,,Petir
2022-02,weekday,6,BP7,2905,614,BP7,,,False,,,,,,7.0,,,,,,,,Petir
2022-02,weekend,22,CG2,5315,635,CG2,,,False,,,,,,,,,,,,2.0,,Changi Airport
2022-02,weekday,22,CG2,7474,1041,CG2,,,False,,,,,,,,,,,,2.0,,Changi Airport
2022-02,weekday,19,BP4,1240,2428,BP4,,,False,,,,,,4.0,,,,,,,,Teck Whye
2022-02,weekend,19,BP4,393,806,BP4,,,False,,,,,,4.0,,,,,,,,Teck Whye
2022-02,weekend,13,EW5,12670,11004,EW5,,,False,,,,5.0,,,,,,,,,,Bedok
2022-02,weekday,13,EW5,18390,15754,EW5,,,False,,,,5.0,,,,,,,,,,Bedok
2022-02,weekday,17,NS20,59254,12569,NS20,,,False,20.0,,,,,,,,,,,,,Novena
2022-02,weekend,17,NS20,7989,6775,NS20,,,False,20.0,,,,,,,,,,,,,Novena
2022-02,weekday,8,SE1,5243,1641,SE1,,,False,,,,,,,,,,,,,1.0,Compassvale
2022-02,weekend,8,SE1,1382,725,SE1,,,False,,,,,,,,,,,,,1.0,Compassvale
2022-02,weekday,6,EW17,23441,7806,EW17,,,False,,,,17.0,,,,,,,,,,Tiong Bahru
2022-02,weekend,6,EW17,4049,1704,EW17,,,False,,,,17.0,,,,,,,,,,Tiong Bahru
2022-02,weekend,19,NS9/TE2,13704,19664,NS9,TE2,,True,9.0,,,,,,,,,2.0,,,,Woodlands
2022-02,weekday,19,NS9/TE2,28994,60445,NS9,TE2,,True,9.0,,,,,,,,,2.0,,,,Woodlands
2022-02,weekday,12,CC21,4016,5140,CC21,,,False,,,21.0,,,,,,,,,,,Holland Village
2022-02,weekend,12,CC21,2975,3031,CC21,,,False,,,21.0,,,,,,,,,,,Holland Village
2022-02,weekday,22,SW8,332,1220,SW8,,,False,,8.0,,,,,,,,,,,,Renjong
2022-02,weekend,22,SW8,170,650,SW8,,,False,,8.0,,,,,,,,,,,,Renjong
2022-02,weekday,17,EW2/DT32,39108,56606,EW2,DT32,,True,,,,2.0,,,,32.0,,,,,,Tampines
