BusStopCode,RoadName,Description,Latitude,Longitude,svc,len
65089,Punggol Rd,Opp Blk 296,1.4013394838038,103.90580511592151,"34,34A",2.0
65091,Punggol Rd,BLK 301A,1.4039796271467,103.90655641325277,84,1.0
65099,Punggol Rd,BLK 604A,1.40446781720997,103.90711426733178,84,1.0
65139,Punggol Rd,Punggol Rd End,1.4206253932076,103.91053469680278,84,1.0
65141,Punggol Way,Aft Soo Teck Stn,1.4045480555737702,103.89716388800268,"118,43e,117,39,117M,43,43M,381",8.0
65149,Punggol Way,Bef Soo Teck Stn,1.4044404657228702,103.89692479945528,"118,43e,117,39,117M,43,43M,381",8.0
65151,Punggol Field,Cove Stn Exit B,1.39885650320272,103.90662105241732,"666,136,62,6N,83,3,62A",7.0
65159,Punggol Field,Cove Stn Exit A,1.39856872266182,103.90665292741664,"666,136,62,83T,83,3",6.0
65161,Punggol Field,Meridian Stn Exit B,1.39735631138291,103.90859112878573,"666,62,6N,83,3,62A,381",7.0
65169,Punggol Field,Meridian Stn Exit A,1.39645725997371,103.90932129998102,"666,62,83T,83,3,381",6.0
65171,Punggol Field,Coral Edge Stn Exit B,1.3945204173215402,103.91205304613207,"666,62,6N,386,83,3,62A,381",8.0
65179,Punggol Field,Coral Edge Stn Exit A,1.39429582834351,103.91190241454987,"666,62,83T,83,3,381",6.0
65181,Punggol East,Atf Punggol Ctrl,1.39681388886675,103.91754694442,"666,50,381",3.0
65189,Punggol East,Bef Punggol Ctrl,1.39682694447407,103.91793305556936,"666,50,381",3.0
65191,TPE,Bef Punggol Rd,1.39527356921611,103.90539999997036,"110,118,89,168,109,858,858B,969,34,88,118B,3,969A,27,89e",15.0
65199,TPE,Aft Punggol Rd,1.39591721161169,103.90542736761213,"27A,110,118,89,168,118A,109,858,858B,969,34,34A,88,3,89e,27,89A",17.0
65201,Punggol Field,Opp Blk 201A,1.4008347101336598,103.903580214986,"82,666,62,6N,62A",5.0
65209,Punggol Field,Aft Punggol Rd,1.4004056068936799,103.90387509832152,"62,82,666",3.0
65219,Punggol Pl,Aft Punggol Ctrl,1.40326663804865,103.90325880013292,6N,1.0
65221,Punggol Ctrl,Blk 303D,1.4040284283697502,103.90480763848863,"386A,136,84,34,34A,386,39,83,83T,85,3,381",12.0
65229,Punggol Ctrl,Blk 298,1.4032021945410502,103.9055693149622,"136,84,6N,34,39,386,85,83,3,381",10.0
65231,Punggol East,Riviera Stn Exit B,1.3942824799683002,103.91576531457449,"666,6N,85,386,83,3,50,381",8.0
65239,Punggol East,Riviera Stn Exit A,1.39410461413829,103.91603484855352,"666,83T,85,83,3,50,381",7.0
65241,Edgefield Plains,Blk 196C,1.39917246521216,103.90767172209786,"381,136",2.0
65249,Edgefield Plains,Blk 178,1.39963747797366,103.90824975943016,"381,136",2.0
65251,Punggol Ctrl,Punggol Stn/Waterway Pt,1.40502618974463,103.90299618971392,"39,381",2.0
65259,Punggol Ctrl,Punggol Stn/Int,1.405351944,103.9018719,"118,43e,384,117,39,117M,43,43M,381",9.0
65261,Punggol Ctrl,Blk 649,1.39695155432601,103.91478844205221,"39,85,83T,83,3",5.0
65269,Punggol Ctrl,Blk 162B,1.3967101543747402,103.91467219472072,"6N,39,386,85,83,3",6.0
65271,Punggol Ctrl,Opp Blk 188,1.400166,103.910274,"39,85,83T,83,3",5.0
65279,Punggol Ctrl,Bet Blks 187/188,1.3992972613696102,103.9110340453096,"6N,39,85,83,3",5.0
65281,Punggol Ctrl,Punggol Sec/Blk 601B,1.4020116505548101,103.90783309940193,"386A,136,39,386,83T,83,85,3,381",9.0
65289,Punggol Ctrl,Opp Punggol Sec/Blk 195E,1.40173746082241,103.90762981656073,"136,6N,39,386,85,83,3,381",8.0
65301,Punggol Dr,Damai Stn Exit B,1.404378889,103.9096331,"50,666",2.0
65309,Punggol Dr,Damai Stn Exit A,1.4049438889082801,103.90913500001736,"50,666",2.0
65311,Punggol Dr,Oasis Stn Exit B/Blk 617D,1.40201500002599,103.91285694443438,"386,50,666",3.0
65319,Punggol Dr,Oasis Stn Exit A,1.4025780555379501,103.91244500001986,"386,50,386A,666",4.0
65321,Punggol Dr,Kadaloor Stn Exit B,1.39942700000453,103.91659300002001,"50,666",2.0
65329,Punggol Dr,Kadaloor Stn Exit A,1.39988799999567,103.91612399998851,"50,666",2.0
65331,Punggol Field,Opp Blk 268D,1.4028650002354,103.8985180499397,"382A,666,382G,119,382,381",6.0
65339,Punggol Field,Blk 268C,1.4031330662472998,103.89804388955791,"666,382W,119,382,381",5.0
65341,Punggol Field,Opp Blk 272C,1.40194694990354,103.9009230492748,"382A,666,382G,119,382,381",6.0
65349,Punggol Field,Blk 272C,1.4022208860488399,103.90077963354756,"666,382W,119,382,381",5.0
65351,Punggol Pl,Punggol View Pr Sch,1.4058940411074299,103.90472620505594,"382G,50,382",3.0
65359,Punggol Pl,Opp Punggol View Pr Sch,1.4055230000266798,103.90435300000112,"382W,50,382",3.0
65371,Edgedale Plains,Blk 682A,1.40288670334271,103.91626762051331,"386,386A",2.0
65379,Edgedale Plains,Blk 661A,1.40280775893278,103.91633762054916,386,1.0
65381,Edgefield Plains,Punggol Sec Sch,1.40206799999564,103.90976700000783,"386,386A",2.0
65389,Edgefield Plains,Opp Punggol Sec Sch,1.4022569999981898,103.91007199999862,386,1.0
65391,Edgefield Plains,Blk 672A,1.4058796802850402,103.91251694444945,"386,386A",2.0
65399,Edgefield Plains,Blk 670A,1.40580472725369,103.91259546667419,386,1.0
65401,Punggol Ctrl,Opp Blk 264A,1.4065318213860902,103.89871180015278,"118,43e,384,117,39,117M,43,43M,381",9.0
65409,Punggol Ctrl,Bef Blk 264,1.40624496856359,103.89957451783918,"118,43e,384,117,39,117M,43,43M,381",9.0
65411,Edgefield Plains,Horizon Pr Sch,1.3994478144539197,103.91384912994877,386,1.0
65419,Edgefield Plains,Opp Horizon Pr Sch,1.39946209125417,103.91395382625832,386,1.0
65429,Edgefield Plains,Greendale Pr Sch,1.39678724110144,103.912022758935,386,1.0
65431,Punggol Way,Twin Waterfalls,1.4023893808366101,103.89673562171808,"666,118,43e,119,117,39,117M,43,43M",9.0
65439,Punggol Way,Aft TPE,1.40172529138051,103.89631809709377,"666,118,43e,119,117,39,117M,43,43M",9.0
65441,Sumang Walk,Opp Blk 315B,1.4081776923120202,103.89579264867243,"382G,382",2.0
65449,Sumang Walk,Blk 315B,1.40804081420589,103.89593121183573,"382W,382",2.0
65451,Sumang Walk,Blk 322 CP,1.41068999997892,103.89759188105812,"382G,382",2.0
65459,Sumang Walk,Opp Blk 322 CP,1.41060953055987,103.8977216527095,"382W,382",2.0
65461,Sumang Link,Blk 312 CP,1.4098588888992802,103.90129988103227,"382G,84,382",3.0
65469,Sumang Link,Blk 310B,1.40982305558831,103.90097793657458,"382W,84,382",3.0
65481,Sentul Cres,Bef Punggol Dr,1.40886523796853,103.90603964310131,"382G,84,382",3.0
65489,Sentul Cres,Aft Punggol Dr,1.4081950000215602,103.90566900789094,"382W,84,382",3.0
65491,Sumang Walk,Opp Blk 259 CP,1.40456320178872,103.89496045471952,"382G,382",2.0
65499,Sumang Walk,Blk 259 CP,1.4045514276637199,103.89497063575236,"382W,382",2.0
65521,Punggol East,Waterwoods,1.39031766666667,103.912942666667,"50,62,85",3.0
65529,Punggol East,Aft Punggol Field,1.3916143333333302,103.914103333333,"62A,50,62,85",4.0
65531,Sumang Lane,Blk 226A,1.4024,103.8936,"382G,382,382A",3.0
65539,Sumang Lane,Blk 224A,1.402291,103.8937,"382W,382",2.0
65541,Sumang Crescent,Before Sumang Lane,1.403562,103.8912,"382G,382,382A",3.0
65549,Sumang Crescent,After Sumang Lane,1.403521,103.8912,"382W,382",2.0
65551,Punggol Field,Blk 227A,1.40374,103.89336949999999,"382G,382,382A",3.0
65559,Punggol Field,Opposite Blk 227A,1.404046,103.8925,"382W,382",2.0
65561,Punggol East,WATERWAY PR SCH,1.398808889,103.919085,381,1.0
65569,Punggol East,OPP WATERWAY PR SCH,1.398633889,103.91919890000001,381,1.0
65571,Punggol Field,BLK 218,1.403478611,103.895535,"382G,382,382A",3.0
65579,Punggol Field,BLK 258A,1.4035561109999999,103.8960314,"382W,382",2.0
65601,Punggol Ctrl,Sumang Stn Exit B,1.4076980559999999,103.89849,384,1.0
65609,Punggol Ctrl,Sumang Stn Exit A,1.407746111,103.8981261,384,1.0
65611,Punggol Way,Nibong Stn Exit B,1.41138059190012,103.9003025582472,"84,384",2.0
65619,Punggol Way,Nibong Stn Exit A,1.4115376363476002,103.9000027461105,"84,384",2.0
65621,Punggol Way,Samudera Stn Exit B,1.416279,103.902739,"84,384",2.0
65629,Punggol Way,Samudera Stn Exit A,1.4164596865057901,103.9025213208852,84,1.0
65631,Punggol Way,Aft Punggol Pt Stn,1.41730626833353,103.90541762051286,"84,384",2.0
65639,Punggol Way,Bef Punggol Pt Stn,1.4175523794448102,103.90530849057907,84,1.0
65641,Northshore Dr,Marina Country Club (MCC),1.415276389,103.89982690000001,384,1.0
65651,Northshore Dr,Blk 413C,1.4173119440000002,103.9013861,384,1.0
65661,Northshore Dr,Blk 421C,1.418851944,103.90572390000001,384,1.0
65671,Sumang Link,Punggol cove pr sch,1.411223,103.898788,382G,1.0
65679,Sumang Link,Opp punggol cove pr sch,1.410983,103.898983,382W,1.0
65681,Northshore Dr,Bef Northshore Cres,1.418239,103.907934,84,1.0
65689,Northshore Dr,Aft Northshore Cres,1.4183780000000001,103.907847,84,1.0
65801,Anchorvale Rd,Blk 309D,1.3904399999913999,103.88569800003212,"50,671",2.0
65809,Anchorvale Rd,Anchor Green Pr Sch,1.3912100000387901,103.88630888889305,"50,671",2.0
66009,S'goon Ave 2,S'Goon Int,1.35046610176969,103.87168992264615,"105,101,158,109A,100A,109,506,103,317,315,100",11.0
66011,Lor Chuan,Aft Braddell Rd,1.34716997902419,103.8599767808637,"73,105,159",3.0
66019,Lor Chuan,Bef Braddell Rd,1.34602837489201,103.86040421534555,"73,105,159,73T",4.0
66021,Lor Chuan,New Tech Pk,1.35096671417894,103.8618293834167,"73,105,159",3.0
66029,Lor Chuan,St. Gabriel's Pr Sch,1.35017159420349,103.86143525134639,"73,105,159,73T",4.0
66031,Lor Chuan,Cardiff Residence,1.35465640659199,103.86572364607076,"53,853,136,135,73,853M,45,156,133,22,24",11.0
66039,Lor Chuan,Blk 307,1.35475138514216,103.86668854745251,"53,853,136,135,73,853M,45,156,73T,133,22,24",12.0
66041,Boundary Rd,Blk 230,1.3557230306281,103.86972194488578,"53,853,109A,109,853M,156,22,24,315",9.0
66049,Boundary Rd,Blk 233,1.3553547530008399,103.86896493522666,"53,853,109,853M,156,22,24",7.0
66051,Boundary Rd,Opp Blk 257,1.35585499445871,103.87196190877664,"53,853,109A,109,853M,156,22,24,315",9.0
66059,Boundary Rd,Blk 257A,1.3555314173829298,103.87212299732872,"53,853,109,853M,156,22,24,315",8.0
66061,Braddell Rd,Aft Lynwood Gr,1.34405111099275,103.86346055601663,"13,93,155,28,129,153",6.0
66069,Braddell Rd,Bef Braddell Flyover,1.3435026497189297,103.86263251306755,"13,93,155,28,129,153",6.0
66071,Braddell Rd,Opp PUB Recreation Club,1.3437551652883601,103.8673731263222,"13,93,155,28,153",5.0
66079,Braddell Rd,PUB Recreation Club,1.3432609718602198,103.86743994816177,"13,93,155,28,153",5.0
66081,Braddell Rd,Opp S'pore Power Trg Inst,1.3430218835713301,103.86962821126623,"93,153,28",3.0
66089,Braddell Rd,S'pore Power Trg Inst,1.3423871572524597,103.86947751046722,"13,93,155,28,153",5.0
66091,Ang Mo Kio Ave 1,Golden Hill Est,1.35454666698201,103.86145166702076,"53,853,136,135,853M,45,58,159,156,133,22,24",12.0
66099,Ang Mo Kio Ave 1,Opp Golden Hill Est,1.3542747469445602,103.8614219938772,"53,853,136,135,853M,45,58,159,156,133,22,24",12.0
66101,Ang Mo Kio Ave 3,Blk 516,1.3709404548446598,103.87325896613376,"132,116,6N,76,165,116A,25,74,55",9.0
66109,Ang Mo Kio Ave 3,Blk 151,1.3699792245467999,103.8746132395795,"132,116,76,165,25,74,55",7.0
66111,Lor Chuan,Opp Grace Wk,1.35848277799301,103.86823666699912,"73,315,136",3.0
66119,Lor Chuan,Summer Pl,1.35683000003038,103.86812666696964,"73,315,73T,136",4.0
66121,Lor Chuan,Chuan Terr,1.36239972197855,103.86776000002241,"73,315,136",3.0
66129,Lor Chuan,Aft Chuan Gdn,1.3614911109999999,103.86801750000001,"73,315,73T,136",4.0
66131,S'goon Gdn Way,Aft Trinity Meth Ch,1.36346698150382,103.87019205208469,"73,317,315,136",4.0
66139,S'goon Gdn Way,Opp Trinity Meth Ch,1.36357778856307,103.86929111065649,"136,73,317,73T,315",5.0
66141,S'goon Gdn Way,Bef Yio Chu Kang Rd,1.36311828855893,103.87239656838273,"73,317,315,136",4.0
66149,S'goon Gdn Way,Aft Yio Chu Kang Rd,1.36291833299844,103.87236222198605,"136,73,317,73T,315",5.0
66151,Chartwell Dr,Opp Penshurst Pl,1.36306633208702,103.86588376967377,317,1.0
66161,Chartwell Dr,Opp Crowhurst Dr,1.36123776322522,103.86464333342468,317,1.0
66171,Chartwell Dr,Bef Cooling Cl,1.35976302696107,103.8636119389014,317,1.0
66181,Burghley Dr,Aft Chartwell Rd,1.3587866544230902,103.86185764149462,317,1.0
66191,Burghley Dr,Aft Corfe Pl,1.36065611099902,103.85983944399273,317,1.0
66201,Berwick Dr,Opp Brockhampton Dr,1.3620863889668402,103.85966527802135,317,1.0
66211,Berwick Dr,Opp Bloxhome Dr,1.3641213893799697,103.86103467229529,317,1.0
66221,Tavistock Ave,Opp Portchester Ave,1.36834972197817,103.86262638902235,317,1.0
66231,Tavistock Ave,Bef Huddington Ave,1.36994831751271,103.86438051938194,317,1.0
66241,Hemsley Ave,Hemsley Ave,1.3689080349137899,103.86562505721909,317,1.0
66251,Kensington Pk Rd,Opp Kingswear Ave,1.36724305880207,103.86653816215001,317,1.0
66261,Kensington Pk Rd,S'Goon Gdns Country Club,1.3655511074897302,103.86640982940798,317,1.0
66271,S'goon Gdn Way,Serangoon Gdn Circus,1.3639833330008102,103.86578916701893,"136,73,317,73T,315",5.0
66291,Berwick Dr,Aft Medway Dr,1.3659363788285,103.86192411659012,317,1.0
66301,S'goon Nth Ave 1,Blk 152,1.3693713645050298,103.87207688842042,315,1.0
66309,S'goon Nth Ave 1,Blk 112,1.36927306510786,103.87194881845579,315,1.0
66311,S'goon Nth Ave 1,Blk 141A,1.3676647074020702,103.87429104816341,315,1.0
66319,S'goon Nth Ave 1,Bet Blks 142/148,1.36821833817676,103.8739176208251,315,1.0
66321,S'goon Nth Ave 1,Opp Blk 127,1.3651463890318603,103.87249027797796,315,1.0
66329,S'goon Nth Ave 1,Blk 126,1.36602172246077,103.87228638003451,315,1.0
66331,Ang Mo Kio Ave 3,Blk 554,1.37173176460482,103.87015434707149,"132,6N,76,165,25,73,74,660,73T,55,315",11.0
66339,Ang Mo Kio Ave 3,Blk 101,1.3712518322290301,103.87055805068519,"132,76,165,25,73,74,660,55",8.0
66341,Ang Mo Kio Ave 3,Daikin S'pore,1.37114196132937,103.8652534148556,"132,76,165,25,73,74,73T,55",8.0
66349,Ang Mo Kio Ave 3,Opp Daikin S'pore,1.37082760014108,103.86541771672718,"132,76,165,25,73,74,55",7.0
66351,S'goon Ctrl,S'Goon Stn Exit B,1.3504983145016203,103.87324486521685,"53,81,82,70M,43,43M,70,22,315",9.0
66359,S'goon Ctrl,S'Goon Stn Exit C/Blk 201,1.35080698547823,103.87328604946423,"53,116,70M,116A,70A,70B,43,53M,70,22,315",11.0
66361,S'goon Ave 2,Blk 319,1.3525850182836598,103.86824850324251,"109A,135,109,45,133",5.0
66369,S'goon Ave 2,Blk 238,1.35355301663986,103.86822572103658,"133,135,45,109",4.0
66371,S'goon Ctrl,Blk 261,1.3537673016049998,103.87268543240587,"53,NR6,81,82,853,147,70M,853M,43,43M,70,22,315",13.0
66379,S'goon Ctrl,Blk 206,1.35339155862192,103.87285801649963,"53,853,116,147A,147,70M,116A,853M,70A,70B,43,53M,70,22,315",15.0
66381,S'goon Ave 2,Opp S'Goon Stn Exit F,1.3502047219761801,103.87122527801796,"133,135,45,58",4.0
66389,S'goon Ave 2,S'Goon Stn Exit F,1.35092163758707,103.8710690514159,"105,135,109,45,58,133",6.0
66391,S'goon Ave 3,Lor Chuan Stn Exit A,1.3509694267302599,103.86484232962731,"58,105",2.0
66399,S'goon Ave 3,Opp Lor Chuan Stn Exit B,1.3514872974863796,103.86324624306779,"58,105",2.0
66401,S'goon Ave 3,Golden Hts,1.3493763515936898,103.866040855659,"58,105",2.0
66409,S'goon Ave 3,Opp Golden Hts,1.34926598081238,103.86593883283692,"58,105",2.0
66411,S'goon Ave 3,Blk 326,1.35002972706339,103.86903123228186,"58,105",2.0
66419,S'goon Ave 3,Blk 330,1.35021638901553,103.86930944403265,"58,105",2.0
66421,S'goon Nth Ave 4,Blk 537,1.37365500000249,103.8734072220197,"73,116,315,73T",4.0
66429,S'goon Nth Ave 4,Blk 530,1.37352182697727,103.87243744452265,"73,116,116A",3.0
66431,S'goon Nth Ave 4,Opp Blk 506A,1.37297644274866,103.87526422817184,"73,116,315,73T",4.0
66439,S'goon Nth Ave 4,Blk 504A CP,1.37393762072692,103.8755129419784,"73,116,116A",3.0
66451,Ang Mo Kio Ave 5,Aft AMK Ind Pk 2,1.37872496881803,103.86854361874474,"72A,72,88,159,88B,50",6.0
66459,Ang Mo Kio Ave 5,Aft Seagate,1.3784894670121899,103.87075091953804,"72,88,159,159A,50,88A",6.0
66461,Ang Mo Kio Ave 5,Bef Seagate,1.37889000002038,103.87128027800179,"72A,72,88,88B,50",5.0
66471,Ang Mo Kio Ave 5,Bef Yio Chu Kang Rd,1.37895833299995,103.87436055596609,"72A,72,88,88B,50",5.0
66479,Ang Mo Kio Ave 5,Aft Yio Chu Kang Rd,1.37863834733323,103.87430288480031,"88A,50,72,88",4.0
66481,Buangkok Green,Opp Blk 968,1.3791866640777999,103.87830962135608,"88,156,43M,660,43",5.0
66489,Buangkok Green,Blk 969,1.37889334025536,103.8789799431682,"325,88,156,43M,660,43,88A",7.0
66491,Buangkok Green,Opp Blk 910,1.3793694439893502,103.88260194401968,"101,325,88,156,43M,43",6.0
66499,Buangkok Green,Blk 911,1.37912306945844,103.88326933020046,"101,325,88,156,43M,43,88A",7.0
66509,S'goon Nth Ave 5,Blk 546,1.37528324399418,103.87015339999971,315,1.0
66511,S'goon Nth Ave 6,Yio Chu Kang Amenity Ctr,1.37665021193432,103.87172116805384,159,1.0
66519,S'goon Nth Ave 6,Opp Seagate,1.3773461218142,103.87159967372143,"159,159A",2.0
66521,S'goon Nth Ave 5,Ban Teck Han Bldg,1.37522304448462,103.87393140656636,159,1.0
66529,S'goon Nth Ave 5,Blk 538,1.37512174055594,103.87318199195965,"315,159,159A",3.0
66531,S'goon Nth Ave 5,Opp Blk 531,1.37519277744949,103.87488352078606,159,1.0
66539,S'goon Nth Ave 5,Blk 531,1.3750034059153402,103.8750162086281,"315,159,159A",3.0
66541,Buangkok Link,Blk 980C,1.37977511312504,103.88135493816362,"101,329",2.0
66549,Buangkok Link,Opp Blk 980C,1.38029830580566,103.88167284722844,"101,329",2.0
66551,Buangkok Link,Blk 984,1.3817266040523501,103.88144339399805,101,1.0
66559,Buangkok Link,Opp Blk 984A,1.381952,103.88175799999999,"114,329",2.0
66561,Buangkok Link,Outside Blk 991B,1.383486,103.882607,101,1.0
66569,Buangkok Link,OPP BLK 991B,1.383159,103.882572,"114,329",2.0
66571,Buangkok Cres,Opp Blk 998B,1.3844844440000001,103.8813056,101,1.0
66579,Buangkok Cres,BLK 998B,1.38402973472559,103.88070409002009,"114,329",2.0
66581,Buangkok Cres,Blk 986B,1.382511944,103.8797475,101,1.0
66589,Buangkok Cres,Buangkok Sports Pk,1.381992,103.8794283,"114,329",2.0
66599,S'goon Nth Ave 5,KLA Tencor,1.37284849802167,103.868436813377,315,1.0
66601,Buangkok Cres,Blk 991A,1.38486,103.882346,101,1.0
66609,Buangkok Cres,Opp Blk 991A,1.385071,103.882087,"114,329",2.0
67009,Sengkang Sq,Sengkang Int,1.39178060381601,103.89588499436071,"163,371,965,163A,80,80A,87,86,83T,83,159,156,159A,372,965T",15.0
67011,Yio Chu Kang Rd,Bef Begonia Rd,1.3900974790936598,103.86263251348234,"163,70M,86,854,70A,70B,70",7.0
67019,Yio Chu Kang Rd,Aft Begonia Rd,1.38976371710347,103.86253811109863,"163,70M,86,854,70",5.0
67021,Yio Chu Kang Rd,Opp Dedap Rd,1.389306388988,103.86548666703129,"163,70M,86,854,70A,70B,70",7.0
67029,Yio Chu Kang Rd,Aft Dedap Rd,1.3890669068170198,103.86517736947857,"163,70M,86,854,70",5.0
67039,Yio Chu Kang Rd,Aft Seletar Rd,1.3883100000175903,103.86800750000181,"163,70M,86,854,70",5.0
67041,Yio Chu Kang Rd,Opp The Greenwich,1.38802587904105,103.87037184486724,"70M,103,70A,854,70B,70,50",7.0
67049,Yio Chu Kang Rd,The Greenwich,1.38773464426252,103.869986495669,"70M,103,854,70,50",5.0
67051,Yio Chu Kang Rd,Opp Seletar Hills Est,1.3873944756683,103.87302341120069,"70M,103,70A,854,70B,70,50,854e",8.0
67059,Yio Chu Kang Rd,Seletar Hills Est,1.38705245959807,103.87298447808227,"70M,103,854,70,50",5.0
67061,Yio Chu Kang Rd,Aft Jln Selaseh,1.3858033330158301,103.87534138901441,"70M,103,70A,854,70B,70,50",7.0
67069,Yio Chu Kang Rd,Bef Jln Selaseh,1.385515,103.875233,"70M,103,854,70,50",5.0
67071,Yio Chu Kang Rd,Bef Gerald Dr,1.38224166699882,103.87700083300696,"70M,103,70A,854,70B,70,50",7.0
67079,Yio Chu Kang Rd,Ch Of St. Vincent De Paul,1.38256500000442,103.87673500001087,"70M,103,854,70,50",5.0
67081,Sengkang West Rd,Aft Yio Chu Kang Rd,1.3899018070069298,103.86883700264015,"103,50,86",3.0
67089,Sengkang West Rd,Bef Fernvale Lane,1.39029406445756,103.8691601952964,"103,50,86",3.0
67101,Sengkang East Way,Blk 250A,1.3914314403497299,103.89956953538393,"163,163A,119,50,161",5.0
67109,Sengkang East Way,Blk 235,1.3910288557410402,103.8999866981355,"NR6,163,119,372,50,161",6.0
67111,Sengkang East Way,Chij St. Joseph'S Convent,1.3910536940573899,103.90237246307768,"119,50,136",3.0
67119,Sengkang East Way,Blk 128,1.3905082437199399,103.90323582065615,"119,50,NR6,136",4.0
67121,Sengkang East Way,Blk 142A,1.3894980555087302,103.90518999989366,"119,50,136",3.0
67129,Sengkang East Way,Blk 137,1.38936844113699,103.90498892005205,"119,50,NR6,136",4.0
67131,Rivervale Dr,Bakau Stn/Blk 122F,1.38767805568948,103.90527388892868,"136,86,119,85,654",5.0
67139,Rivervale Dr,Nth Spring Pr Sch,1.38715714684677,103.90417577185805,"NR6,136,86,119,85,654",6.0
67141,Rivervale Dr,Blk 119D,1.3860211110991398,103.9035319444636,"136,86,119,85,654",5.0
67151,Rivervale Dr,Kangkar Stn Exit B,1.38353305558266,103.90215499999188,"119,654,136",3.0
67159,Rivervale Dr,Kangkar Stn Exit A,1.38436793782529,103.90225602044252,"119,NR6,654,136",4.0
67161,Sengkang East Ave,Opp Blk 101,1.3821249999774199,103.89926833301192,"119,6N",2.0
67169,Sengkang East Ave,Blk 101,1.38253470078472,103.89922222337448,"119,NR6",2.0
67171,Compassvale Dr,Blk 225A,1.38731209583307,103.89897692182005,"NR6,80,80A,86,85,372",6.0
67179,Compassvale Dr,Opp Blk 225A,1.38741393896265,103.8979957397525,"80,85,86",3.0
67181,Compassvale Rd,Blk 240,1.3910178600566798,103.897780179965,"965,89,102,159,156,372,965T,27,89e",9.0
67189,Compassvale Rd,Opp Blk 241,1.39059955869523,103.89742612835978,"27A,163,965,163A,89,102,371,27,89e",9.0
67191,Compassvale Rd,Blk 223D,1.38908889970693,103.89710881285437,"110,80,89,80A,87,86,102,372,27,89e",10.0
67199,Compassvale Rd,Opp Blk 223D,1.3889487081629,103.89689165133598,"27A,110,80,89,87,86,102,27,89e",9.0
67201,Compassvale Rd,Blk 206A,1.38669709800422,103.89628892246895,"89,671,87,27,89e",5.0
67209,Compassvale Rd,Blk 203,1.38690839585967,103.89618101813248,"27A,89,671,87,27,89e",6.0
67211,Sengkang East Ave,Ranggung Stn Exit A,1.38393828115359,103.89765917692944,"163,89,671,87,89e",5.0
67219,Sengkang East Ave,Ranggung Stn Exit B,1.38368835333684,103.89751366061327,"163,163A,89,671,87,89e",6.0
67221,Rivervale Dr,Rumbia Stn Exit B/Blk 153,1.3911624685570498,103.90639445299769,"654,86,371",3.0
67229,Rivervale Dr,Rumbia Stn Exit A,1.39105777803334,103.90614361099207,"654,86",2.0
67231,Rivervale Dr,Rivervale Pr Sch,1.3932220561532598,103.90395664347083,"654,86,371",3.0
67239,Rivervale Dr,Opp Rivervale Pr Sch,1.3930503019817,103.90373341553943,"654,86,371",3.0
67241,Compassvale Rd,Blk 248A,1.3929961219132398,103.89844142173672,"965,89,965T,371,27,89e",6.0
67249,Compassvale Rd,Blk 259C,1.39376571527248,103.89850423466406,"27A,965,89,371,27,89e",6.0
67251,Compassvale St,Compassvale Stn Exit A,1.39442862205324,103.9003121852631,"965,89,83T,83,965T,371,654,27,89e",9.0
67259,Compassvale St,Compassvale Stn Exit B,1.39465386086721,103.90046238900585,"27A,965,89,83,371,654,27,89e",8.0
67261,Sengkang East Ave,Blk 203B,1.3865874133088,103.89464206866457,"27A,163,27",3.0
67269,Sengkang East Ave,Opp Blk 203A,1.3860540764748301,103.89513364231523,"163,27,163A",3.0
67271,Sengkang East Rd,Blk 201 CP,1.3882513874007498,103.89208955744495,"109,159,156,159A,161",5.0
67279,Sengkang East Rd,Blk 301D,1.3880930540418703,103.89167879073923,"159,109,156,161",4.0
67281,Fernvale Lane,Blk 403A,1.3892502352779401,103.87298584005708,"163,163A",2.0
67289,Fernvale Lane,Opp Blk 405C,1.38966431065207,103.8732873820409,163,1.0
67291,Sengkang East Ave,Renjong Stn Exit B,1.38717956363215,103.88971793853818,163,1.0
67299,Sengkang East Ave,Renjong Stn Exit A,1.3868357560254199,103.88973216030708,"163,163A",2.0
67301,Sengkang East Ave,Blk 305D,1.3888893013885801,103.88694431255794,163,1.0
67309,Sengkang East Ave,Opp Blk 305 CP,1.3881379986920699,103.88759103191386,"163,163A",2.0
67311,Anchorvale St,Farmway Stn Exit B,1.39695849054084,103.88980246889257,"654,110",2.0
67319,Anchorvale St,Farmway Stn Exit A,1.39738047818719,103.88889662749908,"654,110",2.0
67321,Sengkang East Ave,Blk 311A,1.3905679262345503,103.88425489183727,"50,163,671",3.0
67329,Sengkang East Ave,Opp Blk 310B,1.3900197423051501,103.88460168183559,"50,163,671,163A",4.0
67331,Sengkang East Ave,Blk 200B,1.3867680710107197,103.89252149146469,163,1.0
67339,Sengkang East Ave,Opp Blk 200B,1.3864803815305502,103.89269086108793,"163,163A",2.0
67341,Compassvale Dr,Opp Blk 204 CP,1.38864779457077,103.89505169031366,"NR6,110,671,85,102,372",6.0
67349,Compassvale Dr,Blk 204 CP,1.3883781090252099,103.89533690953492,"110,671,85,102,372",5.0
67351,Anchorvale Dr,Blk 321 CP,1.38995158321899,103.89134430221004,"NR6,671,110,372",4.0
67359,Anchorvale Dr,Nan Chiau High Sch,1.39008740102191,103.89042014225744,"671,110,372",3.0
67361,Anchorvale Dr,Blk 313B,1.3909950590955702,103.88834913656449,"671,110,372",3.0
67369,Anchorvale Dr,Blk 306 CP,1.39071731059511,103.88853458899818,"671,110,372",3.0
