,name,station_code,code,code2,code3,interchange,NS,SW,CC,EW,NE,BP,CE,DT,PW,TE,PE,CG,SE,totalTapIn,totalTapOut,cluster,postal,x,y,lat,long,subzone,area,region,status,bus_interchange,mrt_interchange,svc,bus count,pop,geometry,groceryCount,mallCount,adj_stations,dist_to_nearest_station,hub,min_dist_to_hub,nearest_hub,bus_rank,pop_rank,hub_dist_rank,adj_count_rank,dist_to_neighbour_rank,pop-bus_rank,bizCount
101,Yio Chu Kang,NS15,NS15,,,False,15.0,,,,,,,,,,,,,344627.5,313783.25,2.0,569813,29294.12623,40413.06264,1.381755871,103.8449473,Yio Chu Kang,Ang Mo Kio,North-East,operational,True,False,"72,162M,70,852,860T,76,71,851,162,860,45,853M,851e,853,13,72B,668,70A,70M,NR1,86,825,72A",23,20.0,POINT (1.381755871 103.8449473),11,3,3.0,1.1048257783231272,False,8.7531553514516,Woodlands,0.7550335570469798,0.09060402684563758,0.953020134228188,0.34899328859060397,0.674496644295302,-0.6644295302013422,797
102,Ang Mo Kio,NS16,NS16,,,False,16.0,,,,,,,,,,,,,672066.25,730294.25,0.0,569812,29807.26115,39105.736,1.36993285,103.8495581,Cheng San,Ang Mo Kio,North-East,operational,True,False,"24,130,135,73T,268B,88,138,130A,88A,268C,133,76,268A,1N,50,269,269A,262,73,268,25,138B,132,166,CT8,136,22,159A,261,74,159B,88B,138A,159,265,86,165,169",38,28070.0,POINT (1.36993285 103.8495581),22,7,3.0,1.411041475227332,False,9.543676124509027,Raffles Place,0.8959731543624161,0.7583892617449665,0.9798657718120806,0.34899328859060397,0.8993288590604027,-0.13758389261744966,1502
103,Bishan,NS17/CC15,NS17,CC15,,True,17.0,,15.0,,,,,,,,,,,262513.0,162884.0,0.0,579842,29760.77555,37047.15733,1.351315801,103.8491403,Bishan East,Bishan,Central,operational,True,True,"53,88,13A,410W,50,56,71,410,59,55B,410G,13,52,55,57,NR1,54,58,156",19,28310.0,POINT (1.351315801 103.8491403),27,9,5.0,1.1184686069695264,False,7.475663791302881,Raffles Place,0.6409395973154363,0.7651006711409396,0.9127516778523491,0.5838926174496645,0.6979865771812079,0.12416107382550336,1530
104,Braddell,NS18,NS18,,,False,18.0,,,,,,,,,,,,,217247.75,199454.5,0.0,319756,29500.23495,35847.77198,1.340469001,103.8467991,Toa Payoh West,Toa Payoh,Central,operational,False,False,"231,59,235,129,232",5,14360.0,POINT (1.340469001 103.8467991),25,9,4.0,0.8202834801582316,False,6.286503438995613,Raffles Place,0.17114093959731544,0.6543624161073825,0.7986577181208053,0.4697986577181208,0.3322147651006712,0.4832214765100671,1623
105,Toa Payoh,NS19,NS19,,,False,19.0,,,,,,,,,,,,,498079.75,526341.0,0.0,319398,29578.48907,34980.89629,1.332629281,103.8475022,Toa Payoh Central,Toa Payoh,Central,operational,True,False,"26,155,73T,88,139,238,142A,141,56,105,153,129,90A,157,73,31,8,90,235,28,142,163,231,145,139M,159,NR1,232,143",29,28020.0,POINT (1.332629281 103.8475022),28,9,3.0,0.875233981198913,False,5.411293497503037,Raffles Place,0.8221476510067114,0.7516778523489933,0.6510067114093959,0.34899328859060397,0.3624161073825503,-0.07046979865771807,1435
106,Bukit Batok,NS2,NS2,,,False,2.0,,,,,,,,,,,,,412816.25,434027.75,0.0,659958,18679.32232,36794.92602,1.349033312,103.7495665,Bukit Batok Central,Bukit Batok,West,operational,True,False,"944,945,947,990,189,187,106,173A,991A,941,189A,106A,852,77,991,173,177,61",18,27290.0,POINT (1.349033312 103.7495665),23,7,2.0,1.0933838579349142,False,1.942452944262819,Jurong East,0.610738255033557,0.7449664429530202,0.2214765100671141,0.2046979865771812,0.6409395973154363,0.13422818791946312,1374
107,Novena,NS20,NS20,,,False,20.0,,,,,,,,,,,,,464148.5,453230.0,2.0,307642,29169.32979,33633.15354,1.320440791,103.8438256,Moulmein,Novena,Central,operational,False,False,"141,5,21,56,57,167,851,162M,162,131,143,54,166,131A,980",15,9300.0,POINT (1.320440791 103.8438256),45,31,7.0,1.1123052060464285,False,4.1263241319782455,Raffles Place,0.5302013422818792,0.5100671140939598,0.4899328859060403,0.714765100671141,0.6879194630872483,-0.020134228187919437,3077
108,Newton,NS21/DT11,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,698265.5,720389.75,2.0,228234,28519.28307,32735.07704,1.312318922,103.83798459999998,Newton Circus,Newton,Central,operational,False,True,"170A,143,5,167,NR1,124,162M,960e,518,162,48,960,54,518A,972M,67",16,250.0,POINT (1.312318922 103.83798459999998),48,36,8.0,1.1123052060464285,False,3.4745555928916363,Raffles Place,0.5671140939597316,0.19463087248322147,0.38926174496644295,0.7550335570469798,0.6879194630872483,-0.3724832214765101,3193
109,Orchard,NS22,NS22,,,False,22.0,,,,,,,,,,,,,654895.25,701426.25,2.0,237974,27783.69734,31709.53249,1.303044263,103.831375,Paterson,River Valley,Central,operational,False,True,"NR6,972A,5N,124,54,162M,190A,7A,2N,1N,111,5,16,162,NR5,36,16M,972,174,167,190,6N,NR8,65,NR3,175,NR2,518,77,4N,174e,972M,14e,7,123,106,NR1,3N,36B,143,36A,518A,14",43,240.0,POINT (1.303044263 103.831375),47,36,6.0,0.9112197934851248,False,3.0678221086385933,Raffles Place,0.9328859060402684,0.18456375838926176,0.3557046979865772,0.6610738255033557,0.436241610738255,-0.7483221476510067,3872
110,Somerset,NS23,NS23,,,False,23.0,,,,,,,,,,,,,345142.0,366791.5,2.0,238162,28641.834660000004,31402.12452,1.300264167,103.8390858,Somerset,Orchard,Central,operational,False,False,"NR6,5N,124,162M,7A,502,2N,1N,111,16,162,NR5,36,16M,972,502A,167,190,174,6N,NR8,65,NR3,175,7B,14A,NR2,77,4N,174e,972M,14e,7,123,106,NR1,3N,36B,143,36A,14",41,140.0,POINT (1.300264167 103.8390858),58,44,14.0,0.8003598194865517,False,2.261219385686831,Raffles Place,0.9194630872483222,0.17449664429530198,0.2751677852348993,0.8489932885906041,0.30201342281879195,-0.7449664429530202,7843
111,Dhoby Ghaut,NS24/NE6/CC1,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,398272.25,365639.0,2.0,238826,29423.98045,31229.31637,1.298701325,103.8461137,Dhoby Ghaut,Museum,Central,operational,False,True,"NR6,5N,972A,850E,124,162M,190A,7A,139,502,2N,1N,111,656,16,665,162,660,36,16M,972,502A,167,190,174,6N,652,65,64,175,7B,14A,518,951E,77,4N,174e,972M,14e,7,106,3N,36B,36A,518A,663,14",47,320.0,POINT (1.298701325 103.8461137),63,50,19.0,0.4719742960852416,False,1.7263457099095751,Raffles Place,0.9630872483221476,0.2080536912751678,0.20134228187919465,0.9697986577181208,0.10067114093959732,-0.7550335570469798,9489
112,Marina Bay,NS27/CE2,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,37991.25,37948.25,1.0,18925,30367.95472,28764.49593,1.276410299,103.8545955,Central Subzone,Downtown Core,Central,operational,False,True,"672,97,670,653,651,671,502,97e,982E,666,513,133,655,502A,661,654,667,668,657,106,400",21,880.0,POINT (1.276410299 103.8545955),25,21,11.0,0.3899002278523716,False,0.9259394808698478,Raffles Place,0.6979865771812079,0.2785234899328859,0.0738255033557047,0.8087248322147651,0.07046979865771813,-0.41946308724832215,6791
113,Marina South Pier,NS28,NS28,,,False,28.0,,,,,,,,,,,,,21891.0,22013.0,2.0,18948,31241.82601,28169.25109,1.271027036,103.8624475,Straits View,Straits View,Central,operational,False,False,400,1,0.0,POINT (1.271027036 103.8624475),15,13,6.0,1.0584154392390228,False,1.900751798662085,Raffles Place,0.0436241610738255,0.016778523489932886,0.21476510067114093,0.6610738255033557,0.5906040268456376,-0.026845637583892617,5397
114,Bukit Gombak,NS3,NS3,,,False,3.0,,,,,,,,,,,,,307691.25,297167.5,0.0,659083,18926.9127,37854.03588,1.3586115909999998,103.7517909,Guilin,Bukit Batok,West,operational,False,False,"945,NR8,3N,991C,991",5,12940.0,POINT (1.3586115909999998 103.7517909),22,8,3.0,1.0933838579349142,False,3.0216324820159315,Jurong East,0.17114093959731544,0.6308724832214765,0.34899328859060397,0.34899328859060397,0.6409395973154363,0.459731543624161,1126
115,Choa Chu Kang,NS4/BP1,NS4,BP1,,True,4.0,,,,,1.0,,,,,,,,555650.5,604776.5,0.0,689810,18101.2472,40812.12161,1.385363165,103.7443708,Choa Chu Kang Central,Choa Chu Kang,West,operational,True,False,"975A,974A,190A,927,991,188R,925,974,985,302,300,188,67,983,190,188e,NR3,307A,301,307,975B,172,975C,991B,3N,307T,983A,975,976",29,22530.0,POINT (1.385363165 103.7443708),15,11,1.0,1.3948533812923998,False,5.810148511406123,Jurong East,0.8221476510067114,0.6979865771812079,0.6979865771812079,0.07046979865771813,0.8825503355704698,-0.12416107382550336,491
116,Yew Tee,NS5,NS5,,,False,5.0,,,,,,,,,,,,,467981.5,444611.0,0.0,689715,18438.98312,42158.0181,1.397535069,103.7474052,Yew Tee,Choa Chu Kang,West,operational,False,False,"302A,NR3,307A,3N,302,307,979",7,40390.0,POINT (1.397535069 103.7474052),16,9,1.0,1.3948533812923998,False,6.216935058935253,Woodlands,0.2348993288590604,0.9194630872483222,0.7785234899328859,0.07046979865771813,0.8825503355704698,0.6845637583892618,517
117,Kranji,NS7,NS7,,,False,7.0,,,,,,,,,,,,,91261.25,102714.5,1.0,738702,20078.58651,45204.51685,1.425086981,103.7621375,Turf Club,Sungei Kadut,North,operational,False,False,"170A,925A,178A,925,961,160,925M,178,960,961M",10,670.0,POINT (1.425086981 103.7621375),12,1,1.0,1.5633572314718291,False,3.116726574550072,Woodlands,0.34899328859060397,0.23154362416107385,0.3691275167785235,0.07046979865771813,0.9563758389261744,-0.1174496644295302,283
118,Marsiling,NS8,NS8,,,False,8.0,,,,,,,,,,,,,333970.25,274719.0,0.0,739044,21407.04132,46026.51253,1.432521149,103.7740746,Woodlands West,Woodlands,North,operational,False,False,"913T,950,913M,926,963,961M,913,856,925,961,160,966A,912B,178,963R,187,963e,925M,912,960,925A,960e,966",23,33910.0,POINT (1.432521149 103.7740746),13,6,2.0,1.5633572314718291,False,1.5905236934967002,Woodlands,0.7550335570469798,0.8322147651006712,0.18791946308724836,0.2046979865771812,0.9563758389261744,0.07718120805369133,332
119,Woodlands,NS9/TE2,NS9,TE2,,True,9.0,,,,,,,,,2.0,,,,680750.0,789220.5,0.0,737736,22949.91913,46417.52233,1.436057617,103.7879388,Woodlands Regional Centre,Woodlands,North,operational,True,True,"858,161,169B,902,965A,913T,913M,950,926,963,961M,858A,903,856,913,962,925,961,966A,912B,178,665,904,903M,912M,969,963R,178A,187,912,963e,925M,964,901M,960,965,901,965T,900A,911,169A,925A,168,960e,169,900,966,912A,911T",49,10.0,POINT (1.436057617 103.7879388),17,8,4.0,1.1305081378587971,True,0.0,Woodlands,0.976510067114094,0.053691275167785234,0.016778523489932886,0.4697986577181208,0.7080536912751678,-0.9228187919463088,831
120,Woodlands North,TE1,TE1,,,False,,,,,,,,,,1.0,,,,61162.5,51863.75,1.0,737668,22699.99124,47770.39457,1.448292453,103.7856927,Greenwood Park,Woodlands,North,operational,False,False,856,1,40.0,POINT (1.448292453 103.7856927),18,8,2.0,1.3831727351816805,False,1.3831727351816805,Woodlands,0.0436241610738255,0.12416107382550336,0.14093959731543626,0.2046979865771812,0.87248322147651,0.08053691275167785,856
121,Woodlands South,TE3,TE3,,,False,,,,,,,,,,3.0,,,,84880.91667,75543.58333,0.0,737741,23542.55457,45459.75882,1.427396053,103.7932643,Woodlands South,Woodlands,North,operational,False,False,"665,901,901M",3,41000.0,POINT (1.427396053 103.7932643),17,8,2.0,1.1305081378587971,False,1.1305081378587971,Woodlands,0.1174496644295302,0.9261744966442952,0.10738255033557048,0.2046979865771812,0.7080536912751678,0.8087248322147651,669
122,Springleaf,TE4,TE4,,,False,,,,,,,,,,4.0,,,,33545.5,31873.58333,2.0,787140,26279.32794,42162.93444,1.397581061,103.8178569,Nee Soon,Yishun,North,operational,False,False,"138A,167,138,169,860,860T,980",7,890.0,POINT (1.397581061 103.8178569),0,0,0.0,2.3991979695943426,False,5.418959931224707,Woodlands,0.2348993288590604,0.2953020134228188,0.6577181208053692,0.013422818791946308,0.9932885906040269,0.06040268456375841,187
123,Lentor,TE5,TE5,,,False,,,,,,,,,,5.0,,,,23002.0,25352.0,0.0,789361,28269.89707,40827.79394,1.38550658,103.8357438,Tagore,Ang Mo Kio,North-East,operational,False,False,825,1,7950.0,POINT (1.38550658 103.8357438),9,3,2.0,1.1048257783231272,False,7.7353156131663825,Woodlands,0.0436241610738255,0.4899328859060403,0.9261744966442952,0.2046979865771812,0.674496644295302,0.4463087248322148,490
124,Mayflower,TE6,TE6,,,False,,,,,,,,,,6.0,,,,72446.08333,69023.66667,0.0,569900,28361.59505,39274.94719,1.371463188,103.8365678,Kebun Bahru,Ang Mo Kio,North-East,operational,False,False,"76,268A,71,268B,269,652,269A,262,265,268,CT8,268C,1N",13,22620.0,POINT (1.371463188 103.8365678),14,4,5.0,0.997068900762774,False,8.989475734829478,Woodlands,0.4630872483221477,0.7046979865771812,0.9597315436241609,0.5838926174496645,0.5234899328859061,0.24161073825503354,1255
125,Bright Hill,TE7,TE7,,,False,,,,,,,,,,7.0,,,,45470.0,45446.0,2.0,575737,27952.7071,38370.44389,1.363283185,103.8328936,Upper Thomson,Bishan,Central,operational,False,False,"410G,162M,52,162,410,410W",6,29390.0,POINT (1.363283185 103.8328936),17,6,4.0,0.9859378774865384,False,9.040709629259288,Raffles Place,0.2046979865771812,0.7919463087248322,0.9664429530201344,0.4697986577181208,0.5167785234899329,0.587248322147651,1113
126,Upper Thomson,TE8,TE8,,,False,,,,,,,,,,8.0,,,,61482.25,57785.25,2.0,577937,27953.2465,37390.00369,1.354416434,103.8328985,Upper Thomson,Bishan,Central,operational,False,False,"163,167,410G,165,162M,52,162,855,132,166,410,410W,980",13,29390.0,POINT (1.354416434 103.8328985),16,6,4.0,0.9638833601264524,False,8.08380970073053,Raffles Place,0.4630872483221477,0.7919463087248322,0.9463087248322148,0.4697986577181208,0.4664429530201342,0.3288590604026845,1070
127,Bukit Brown,CC18,CC18,,,,,,18.0,,,,,,,,,,,,,,299176,27707.41657,35102.48027,1.333728883,103.8306895,Mount Pleasant,Novena,Central,future,False,False,,0,690.0,POINT (1.333728883 103.8306895),21,6,6.0,0.7615128396420638,False,5.979500130717777,Raffles Place,0.016778523489932886,0.2449664429530201,0.7315436241610739,0.6610738255033557,0.2516778523489933,0.22818791946308725,882
128,Keppel,CC30,CC30,,,,,,30.0,,,,,,,,,,,,,,99423,27634.16874,28030.47992,1.269772201,103.8300315,City Terminals,Bukit Merah,Central,future,False,False,"NR6,145,30,57,97,NR1,100,80,10,131",10,20.0,POINT (1.269772201 103.8300315),26,10,7.0,0.8542309095613602,False,2.8675482311534783,Raffles Place,0.34899328859060397,0.09060402684563758,0.3288590604026846,0.714765100671141,0.3422818791946309,-0.2583892617449665,4466
129,Cantonment,CC31,CC31,,,,,,31.0,,,,,,,,,,,,,,89395,28416.648460000004,28373.25579,1.272872146,103.8370623,Everton Park,Bukit Merah,Central,future,False,False,"145,30,57,97,100,80,10,131,97e",9,7810.0,POINT (1.272872146 103.8370623),32,13,13.0,0.8060782240329794,False,2.031796193657291,Raffles Place,0.2953020134228188,0.4832214765100672,0.22818791946308725,0.8322147651006712,0.3087248322147651,0.18791946308724836,6512
130,Prince Edward Road,CC32,CC32,,,,,,32.0,,,,,,,,,,,,,,79122,29533.44444,28404.75026,1.273156936,103.84709709999998,Central Subzone,Downtown Core,Central,future,False,False,"130,186,672,670,653,850E,651,671,70,666,196A,513,133,196,656,970,655,665,162,660,167,652,75,661,654,951E,196e,667,107,668,657,106,400,663",34,880.0,POINT (1.273156936 103.84709709999998),25,18,15.0,0.4081170103269432,False,1.312628000248778,Raffles Place,0.87248322147651,0.2785234899328859,0.1342281879194631,0.87248322147651,0.08053691275167785,-0.5939597315436241,6227
131,Xilin,DT36,DT36,,,,,,,,,,,36.0,,,,,,,,,486800,42643.96238,34569.6853,1.328906949,103.9649026,Xilin,Tampines,East,future,False,False,"35M,35",2,1760.0,POINT (1.328906949 103.9649026),9,2,3.0,0.7729440978241127,False,3.4902941936451164,Tampines,0.08053691275167785,0.3355704697986577,0.3959731543624161,0.34899328859060397,0.2885906040268457,0.2550335570469799,387
132,Punggol Coast,NE18,NE18,,,,,,,,18.0,,,,,,,,,,,,828604,36552.07067,44081.13346000001,1.414927334,103.9101664,Northshore,Punggol,North-East,future,False,False,,0,460.0,POINT (1.414927334 103.9101664),15,5,1.0,1.4635165777843375,False,7.878756704031775,Tampines,0.016778523489932886,0.2214765100671141,0.9395973154362416,0.07046979865771813,0.9194630872483222,0.2046979865771812,334
133,Mount Pleasant,TE10,TE10,,,,,,,,,,,,,10.0,,,,,,,299781,28208.11219,34531.43523,1.328564555,103.8351886,Mount Pleasant,Novena,Central,future,False,False,,0,690.0,POINT (1.328564555 103.8351886),28,9,7.0,0.7615128396420638,False,5.262112332317242,Raffles Place,0.016778523489932886,0.2449664429530201,0.6308724832214765,0.714765100671141,0.2516778523489933,0.22818791946308725,1201
134,Napier,TE12,TE12,,,,,,,,,,,,,12.0,,,,,,,258511,26402.80266,32122.95592,1.306783078,103.818967,Nassim,Tanglin,Central,future,False,False,"7,123,105,174,106,NR8,75,7B,77,174e",10,9520.0,POINT (1.306783078 103.818967),38,23,7.0,0.7294004686571046,False,4.4041146193941225,Raffles Place,0.34899328859060397,0.5201342281879194,0.5167785234899329,0.714765100671141,0.22483221476510068,0.1711409395973154,1474
135,Orchard Boulevard,TE13,TE13,,,,,,,,,,,,,13.0,,,,,,,248654,26948.29454,31640.75525,1.302422248,103.8238685,One Tree Hill,River Valley,Central,future,False,False,"111,7,105,174,123,106,NR8,75,77,132,174e",11,2070.0,POINT (1.302422248 103.8238685),42,24,9.0,0.7294004686571046,False,3.680810380689096,Raffles Place,0.3959731543624161,0.3557046979865772,0.4228187919463087,0.7785234899328859,0.22483221476510068,-0.040268456375838924,1874
136,Great World,TE15,TE15,,,,,,,,,,,,,15.0,,,,,,,238384,28044.76787,30703.73245,1.293948162,103.8337208,Institution Hill,River Valley,Central,future,False,False,"5,195,75,175,970,195A,NR5,16,16M",9,3150.0,POINT (1.293948162 103.8337208),48,40,14.0,0.6054113511261929,False,2.2544419116132595,Raffles Place,0.2953020134228188,0.3758389261744967,0.2684563758389262,0.8489932885906041,0.14429530201342286,0.08053691275167785,8226
137,Havelock,TE16,TE16,,,,,,,,,,,,,16.0,,,,,,,168604,28029.743660000004,30101.88222,1.28850524,103.8335858,Bukit Ho Swee,Bukit Merah,Central,future,False,False,"5,186,123,6N,195,5N,51,75,64,121,175,970,3N,16,4N,2N,16M,1N",18,14390.0,POINT (1.28850524 103.8335858),46,36,15.0,0.6054113511261929,False,2.0460106037208217,Raffles Place,0.610738255033557,0.6644295302013423,0.2348993288590604,0.87248322147651,0.14429530201342286,0.05369127516778527,7977
138,Maxwell,TE18,TE18,,,,,,,,,,,,,18.0,,,,,,,58841,29175.80884,29220.38855,1.280533298,103.8438837,Chinatown,Outram,Central,future,False,False,"145,197,80,166,61",5,10490.0,POINT (1.280533298 103.8438837),37,35,20.0,0.4336279959323641,False,0.9323283783440104,Raffles Place,0.17114093959731544,0.5671140939597316,0.08053691275167785,0.9865771812080536,0.08724832214765099,0.3959731543624161,7711
139,Shenton Way,TE19,TE19,,,,,,,,,,,,,19.0,,,,,,,18928,29897.41915,28908.96172,1.277716828,103.8503676,Central Subzone,Downtown Core,Central,future,False,False,"130,186,672,97,670,653,850E,651,671,70,502,131,97e,982E,666,196A,513,133,196,656,970,655,665,162,660,167,652,75,100,661,10e,10,654,951E,667,196e,131A,107,57,668,657,106,400,663",44,880.0,POINT (1.277716828 103.8503676),28,24,18.0,0.3355255971953408,False,0.7229290360494219,Raffles Place,0.9429530201342282,0.2785234899328859,0.060402684563758385,0.9429530201342282,0.04697986577181208,-0.6644295302013423,7220
140,Tanjong Rhu,TE23,TE23,,,,,,,,,,,,,23.0,,,,,,,436488,32466.634530000007,31070.53549,1.297265079,103.8734533,Tanjong Rhu,Kallang,Central,future,False,False,"11,158,158A",3,11110.0,POINT (1.297265079 103.8734533),36,20,7.0,0.6514415321920309,False,2.848046429613213,Raffles Place,0.1174496644295302,0.5939597315436241,0.3221476510067114,0.714765100671141,0.16778523489932887,0.4765100671140939,3299
141,Katong Park,TE24,TE24,,,,,,,,,,,,,24.0,,,,,,,437870,33882.89095,31133.19094,1.297831478,103.8861789,Mountbatten,Marine Parade,Central,future,False,False,"30,158,158A,401,30e",5,9980.0,POINT (1.297831478 103.8861789),35,9,5.0,1.0153838697892037,False,4.149408186636342,Raffles Place,0.17114093959731544,0.5469798657718121,0.4966442953020134,0.5838926174496645,0.5369127516778524,0.3758389261744967,1424
142,Tanjong Katong,TE25,TE25,,,,,,,,,,,,,25.0,,,,,,,439846,35128.21199,31297.73082,1.299319257,103.8973687,Mountbatten,Marine Parade,Central,future,False,False,"48,36A,36B,36",4,9980.0,POINT (1.299319257 103.8973687),32,8,4.0,0.9222407817804888,False,5.375706711592678,Raffles Place,0.14093959731543626,0.5469798657718121,0.6442953020134228,0.4697986577181208,0.4530201342281879,0.4060402684563759,1266
143,Marine Parade,TE26,TE26,,,,,,,,,,,,,26.0,,,,,,,449971,35975.61075,31661.80799,1.302611635,103.9049831,Marine Parade,Marine Parade,Central,future,False,False,"135,196A,401,196,43,15,966A,134,31,48,853M,36,47,43e,196e,36B,36A,197,966",19,26880.0,POINT (1.302611635 103.9049831),29,7,4.0,0.9222407817804888,False,6.29486444955078,Raffles Place,0.6409395973154363,0.7348993288590604,0.8120805369127517,0.4697986577181208,0.4530201342281879,0.09395973154362414,1273
144,Marine Terrace,TE27,TE27,,,,,,,,,,,,,27.0,,,,,,,449970,37102.26344,32110.05443,1.306665103,103.9151067,Marine Parade,Marine Parade,Central,future,False,False,"150,196A,196,43,16,134,31,48,853M,36,16M,47,13,196e,4N,55,36B,36A,197",19,26880.0,POINT (1.306665103 103.9151067),29,7,4.0,1.2123039356162169,False,6.1678205544881735,Tampines,0.6409395973154363,0.7348993288590604,0.7651006711409396,0.4697986577181208,0.7382550335570469,0.09395973154362414,1001
145,Siglap,TE28,TE28,,,,,,,,,,,,,28.0,,,,,,,449969,38762.61178,32479.8152,1.310008551,103.9300258,Frankel,Bedok,East,future,False,False,"196,155,43,197,47,36,36B,196A,31,196e,48,853M,36A,4N,55,401",16,34490.0,POINT (1.310008551 103.9300258),25,3,3.0,1.4085811305105205,False,5.098926170332046,Tampines,0.5671140939597316,0.8389261744966443,0.6174496644295302,0.34899328859060397,0.8926174496644296,0.27181208053691275,681
146,Bayshore,TE29,TE29,,,,,,,,,,,,,29.0,,,,,,,469958,40129.48783,32824.19446,1.313122483,103.942308,Bayshore,Bedok,East,future,False,False,,0,7450.0,POINT (1.313122483 103.942308),20,3,5.0,0.8734532228741905,False,4.47883653437867,Tampines,0.016778523489932886,0.4697986577181208,0.5234899328859061,0.5838926174496645,0.3523489932885906,0.4530201342281879,511
147,Bedok South,TE30,TE30,,,,,,,,,,,,,30.0,,,,,,,468324,40908.86292,33218.0453,1.316684007,103.9493112,Bayshore,Bedok,East,future,False,False,"43,229,25,46,13,10e,14A,10,137,853M,55,14",12,7450.0,POINT (1.316684007 103.9493112),16,4,3.0,0.8734532228741905,False,4.097958967336082,Tampines,0.4228187919463087,0.4697986577181208,0.4832214765100672,0.34899328859060397,0.3523489932885906,0.04697986577181207,493
148,Sungei Bedok,TE31 / DT37,TE31,DT37,,,,,,,,,,37.0,,31.0,,,,,,,469731,41784.9899,33629.14833,1.320401487,103.9571838,Bayshore,Bedok,East,future,False,True,"10e,14A,10,45,14",5,7450.0,POINT (1.320401487 103.9571838),12,2,5.0,0.9678729300892264,False,3.895451851918273,Tampines,0.17114093959731544,0.4697986577181208,0.44966442953020136,0.5838926174496645,0.4966442953020134,0.2986577181208053,460
